,Start_blink,End_blink,Blink_frame,No_of_frames
0,12,17,14,5
1,130,136,133,6
2,149,153,150,4
3,196,200,197,4
4,240,245,244,5
5,281,287,285,6
6,343,348,345,5
7,383,386,384,3
8,453,456,454,3
9,550,553,551,3
10,629,633,630,4
11,716,720,719,4
12,955,957,956,2
13,1110,1114,1110,4
14,1283,1286,1285,3
15,1430,1434,1433,4
16,1495,1497,1496,2
17,1565,1568,1566,3
18,1674,1698,1675,24
19,1737,1740,1738,3
20,1804,1809,1805,5
21,1818,1823,1821,5
22,1873,1875,1874,2
23,1900,1905,1902,5
24,2187,2189,2188,2
25,2235,2239,2236,4
26,2344,2357,2347,13
27,2438,2441,2439,3
28,2521,2525,2523,4
29,2586,2591,2589,5
30,2689,2693,2690,4
31,2742,2745,2743,3
32,2852,2856,2853,4
33,2918,2922,2919,4
34,3062,3066,3063,4
35,3198,3201,3199,3
36,3303,3309,3305,6
37,3491,3493,3492,2
38,3545,3547,3546,2
39,3602,3604,3603,2
40,3768,3772,3769,4
41,3826,3830,3828,4
42,3858,3862,3860,4
43,4083,4085,4084,2
44,4270,4274,4271,4
45,4288,4292,4289,4
46,4346,4350,4348,4
47,4578,4581,4579,3
48,4674,4678,4676,4
49,4722,4724,4723,2
50,4855,4858,4856,3
51,4948,4952,4950,4
52,5028,5032,5029,4
53,5075,5077,5076,2
54,5139,5144,5140,5
55,5261,5263,5262,2
56,5507,5510,5508,3
57,5639,5660,5641,21
58,5688,5690,5689,2
59,5794,5799,5795,5
60,5836,5846,5837,10
61,5867,5870,5868,3
62,5921,5924,5923,3
63,5940,5943,5941,3
64,5961,5964,5963,3
65,5974,5977,5975,3
66,6055,6058,6056,3
67,6074,6081,6075,7
68,6189,6194,6190,5
69,6243,6248,6244,5
70,6367,6369,6368,2
71,6402,6405,6403,3
72,6416,6418,6417,2
73,6465,6468,6466,3
74,6483,6485,6483,2
75,6516,6520,6518,4
76,6567,6571,6568,4
77,6757,6760,6759,3
78,6862,6865,6863,3
79,6874,6878,6875,4
80,6961,6963,6962,2
81,6981,6984,6982,3
82,7177,7186,7178,9
83,7216,7222,7217,6
84,7235,7241,7237,6
85,7266,7268,7267,2
86,7404,7409,7407,5
87,7510,7515,7511,5
88,7729,7731,7730,2
89,7886,7890,7887,4
90,7982,7986,7984,4
91,8016,8023,8018,7
92,8074,8077,8075,3
93,8084,8090,8088,6
94,8100,8105,8101,5
95,8184,8188,8185,4
96,8223,8233,8224,10
97,8299,8301,8300,2
98,8363,8367,8364,4
99,8376,8378,8377,2
100,8469,8473,8470,4
101,8478,8483,8479,5
102,8565,8571,8568,6
103,8590,8592,8591,2
104,8626,8633,8630,7
105,8657,8661,8658,4
106,8678,8680,8679,2
107,8740,8744,8741,4
108,8799,8804,8801,5
109,8922,8925,8924,3
110,9021,9023,9022,2
111,9051,9055,9053,4
112,9155,9158,9156,3
113,9214,9216,9215,2
114,9273,9277,9275,4
115,9317,9320,9318,3
116,9395,9398,9396,3
117,9473,9476,9474,3
118,9505,9508,9506,3
119,9635,9640,9637,5
120,9665,9670,9667,5
121,9765,9769,9765,4
122,9773,9776,9774,3
123,9862,9865,9863,3
124,9927,9930,9928,3
125,10005,10009,10006,4
126,10159,10163,10160,4
127,10228,10231,10230,3
128,10541,10546,10543,5
129,10556,10557,10556,1
130,10680,10682,10681,2
131,10749,10751,10750,2
132,10813,10816,10814,3
133,10867,10871,10869,4
134,11000,11004,11001,4
135,11034,11037,11035,3
136,11279,11282,11280,3
137,11414,11416,11415,2
138,11425,11428,11426,3
139,11597,11601,11598,4
140,11648,11651,11649,3
141,11794,11803,11797,9
142,11858,11862,11859,4
143,11902,11906,11903,4
144,11941,11945,11942,4
145,11949,11955,11951,6
146,12026,12030,12027,4
147,12041,12043,12042,2
148,12100,12104,12101,4
149,12208,12210,12209,2
150,12251,12258,12252,7
151,12308,12311,12310,3
152,12351,12361,12355,10
153,12380,12382,12381,2
154,12395,12399,12398,4
155,12463,12467,12463,4
156,12536,12538,12536,2
157,12563,12566,12564,3
158,12668,12673,12672,5
159,12702,12713,12704,11
160,12784,12793,12786,9
161,12838,12841,12839,3
162,12886,12888,12887,2
163,12933,12938,12935,5
164,12951,12956,12953,5
165,12966,12975,12967,9
166,12997,13001,12999,4
167,13017,13025,13020,8
168,13098,13103,13102,5
169,13145,13150,13146,5
170,13204,13210,13205,6
171,13344,13347,13345,3
172,13383,13389,13385,6
173,13405,13407,13406,2
174,13462,13471,13463,9
175,13673,13679,13674,6
176,13688,13691,13689,3
177,13709,13713,13710,4
178,13763,13767,13764,4
179,13793,13795,13794,2
180,13805,13808,13806,3
181,13898,13902,13901,4
182,14006,14009,14007,3
183,14098,14100,14099,2
184,14141,14143,14142,2
185,14374,14378,14375,4
186,14492,14495,14493,3
187,14599,14603,14602,4
188,14611,14613,14612,2
189,14628,14632,14629,4
190,14678,14683,14679,5
191,14787,14791,14788,4
192,14929,14932,14931,3
193,14988,14992,14989,4
194,15019,15024,15020,5
195,15145,15148,15146,3
196,15183,15185,15184,2
197,15280,15282,15281,2
198,15369,15373,15370,4
199,15392,15397,15393,5
200,15458,15462,15460,4
201,15509,15513,15510,4
202,15583,15586,15585,3
203,15727,15729,15728,2
204,15824,15827,15825,3
205,16041,16046,16044,5
206,16206,16209,16207,3
207,16222,16225,16223,3
208,16405,16407,16406,2
209,16697,16702,16699,5
210,16815,16818,16817,3
211,16859,16861,16860,2
212,16970,16973,16972,3
213,17101,17104,17102,3
214,17146,17149,17147,3
215,17178,17182,17179,4
216,17292,17295,17293,3
217,17381,17385,17382,4
218,17454,17458,17455,4
219,17470,17473,17471,3
220,17491,17495,17494,4
221,17588,17592,17589,4
222,17606,17611,17609,5
223,17623,17630,17625,7
224,17734,17740,17735,6
225,17880,17883,17881,3
226,18009,18013,18010,4
227,18078,18082,18080,4
228,18180,18186,18181,6
229,18297,18300,18298,3
230,18370,18373,18372,3
231,18429,18433,18430,4
232,18592,18595,18593,3
233,18668,18670,18669,2
234,18824,18826,18825,2
235,18847,18849,18848,2
236,18962,18964,18963,2
237,19131,19156,19131,25
238,19165,19167,19166,2
239,19291,19295,19292,4
240,19313,19318,19315,5
241,19361,19364,19362,3
242,19433,19439,19435,6
243,19445,19449,19446,4
244,19499,19503,19500,4
245,19631,19633,19632,2
246,19671,19677,19674,6
247,19710,19712,19711,2
248,19739,19742,19740,3
249,19806,19809,19807,3
250,19842,19846,19843,4
251,19953,19956,19954,3
252,20126,20129,20127,3
253,20171,20176,20174,5
254,20277,20281,20278,4
255,20350,20353,20352,3
256,20436,20440,20437,4
257,20534,20537,20535,3
258,20593,20598,20596,5
259,20637,20642,20641,5
260,20684,20687,20685,3
261,20788,20791,20790,3
262,20832,20837,20833,5
263,20879,20882,20879,3
264,20898,20903,20899,5
265,20950,20953,20951,3
266,21008,21012,21011,4
267,21078,21082,21079,4
268,21185,21191,21189,6
269,21311,21314,21313,3
270,21360,21362,21361,2
271,21433,21435,21434,2
272,21558,21561,21560,3
273,21612,21615,21613,3
274,21678,21682,21679,4
275,21730,21732,21731,2
276,21832,21835,21832,3
277,21919,21923,21920,4
278,21973,21975,21974,2
279,22005,22009,22007,4
280,22106,22109,22108,3
281,22117,22118,22117,1
282,22257,22262,22258,5
283,22365,22369,22366,4
284,22450,22453,22451,3
285,22528,22533,22530,5
286,22550,22554,22551,4
287,22598,22602,22600,4
288,22667,22672,22668,5
289,22717,22720,22719,3
290,22810,22812,22811,2
291,22872,22876,22874,4
292,22924,22927,22926,3
293,23001,23004,23002,3
294,23082,23085,23083,3
295,23091,23095,23093,4
296,23173,23176,23174,3
297,23235,23238,23236,3
298,23323,23326,23324,3
299,23348,23353,23349,5
300,23401,23406,23403,5
301,23440,23445,23442,5
302,23502,23507,23503,5
303,23529,23532,23530,3
304,23567,23585,23569,18
305,23611,23615,23614,4
306,23625,23629,23627,4
307,23684,23688,23685,4
308,23751,23753,23752,2
309,23774,23776,23775,2
310,23832,23835,23834,3
311,23843,23848,23845,5
312,23884,23889,23885,5
313,23919,23924,23920,5
314,23975,23979,23976,4
315,24060,24063,24062,3
316,24137,24143,24140,6
317,24193,24197,24195,4
318,24207,24212,24209,5
319,24347,24351,24350,4
320,24375,24380,24377,5
321,24385,24391,24388,6
322,24512,24516,24513,4
323,24553,24557,24554,4
324,24619,24623,24620,4
325,24751,24755,24753,4
326,24788,24793,24791,5
327,24866,24870,24867,4
328,24952,24955,24953,3
329,25104,25106,25105,2
330,25170,25173,25171,3
331,25230,25232,25231,2
332,25316,25321,25318,5
333,25346,25350,25347,4
334,25479,25480,25479,1
335,25516,25518,25517,2
336,25584,25586,25585,2
337,25687,25689,25688,2
338,25759,25763,25761,4
339,25826,25828,25827,2
340,25881,25886,25883,5
341,25922,25926,25924,4
342,25980,25982,25981,2
343,26064,26065,26064,1
344,26121,26123,26122,2
345,26166,26170,26169,4
346,26197,26201,26199,4
347,26244,26248,26246,4
348,26309,26313,26311,4
349,26319,26323,26321,4
350,26346,26348,26347,2
351,26396,26400,26397,4
352,26442,26445,26443,3
353,26471,26479,26473,8
354,26511,26516,26513,5
355,26578,26582,26580,4
356,26629,26633,26630,4
357,26671,26674,26672,3
358,26749,26753,26751,4
359,26788,26792,26790,4
360,26814,26816,26815,2
361,26831,26835,26832,4
362,26865,26869,26868,4
363,26933,26937,26934,4
364,27004,27008,27005,4
365,27057,27061,27058,4
366,27096,27099,27097,3
367,27145,27149,27147,4
368,27205,27209,27206,4
369,27261,27264,27263,3
370,27303,27307,27304,4
371,27331,27335,27333,4
372,27379,27387,27380,8
373,27456,27466,27458,10
374,27528,27531,27530,3
375,27574,27578,27575,4
376,27608,27611,27609,3
377,27643,27647,27645,4
378,27707,27709,27708,2
379,27781,27783,27781,2
380,27830,27832,27831,2
381,27879,27883,27881,4
382,28026,28036,28027,10
383,28091,28095,28093,4
384,28143,28146,28144,3
385,28244,28249,28246,5
386,28393,28397,28394,4
387,28493,28495,28494,2
388,28537,28549,28541,12
389,28604,28607,28606,3
390,28696,28700,28698,4
391,28915,28919,28916,4
392,29001,29005,29002,4
393,29114,29118,29115,4
394,29168,29172,29169,4
395,29181,29183,29182,2
396,29233,29237,29235,4
397,29245,29250,29248,5
398,29284,29289,29285,5
399,29344,29347,29345,3
400,29417,29420,29418,3
401,29491,29495,29492,4
402,29575,29579,29576,4
403,29604,29605,29604,1
404,29671,29674,29672,3
405,29682,29686,29684,4
406,29717,29721,29719,4
407,29771,29776,29773,5
408,29897,29899,29898,2
409,29930,29934,29931,4
410,30011,30015,30012,4
411,30027,30029,30028,2
412,30050,30055,30053,5
413,30095,30099,30096,4
414,30132,30137,30134,5
415,30141,30146,30143,5
416,30188,30192,30189,4
417,30240,30245,30243,5
418,30311,30313,30312,2
419,30349,30354,30351,5
420,30369,30375,30371,6
421,30434,30437,30435,3
422,30520,30524,30522,4
423,30557,30560,30558,3
424,30672,30674,30673,2
425,30729,30733,30730,4
426,30768,30771,30769,3
427,30785,30790,30786,5
428,30822,30826,30824,4
429,30871,30873,30872,2
430,31022,31024,31023,2
431,31111,31114,31112,3
432,31147,31151,31149,4
433,31198,31201,31199,3
434,31245,31249,31247,4
435,31286,31290,31287,4
436,31298,31303,31300,5
437,31422,31425,31423,3
438,31442,31445,31443,3
439,31539,31543,31541,4
440,31607,31612,31611,5
441,31626,31630,31628,4
442,31688,31692,31689,4
443,31740,31745,31742,5
444,31814,31817,31816,3
445,31869,31873,31872,4
446,31934,31937,31936,3
447,31976,31980,31978,4
448,31989,31993,31990,4
449,32090,32095,32091,5
450,32151,32156,32153,5
451,32239,32243,32240,4
452,32436,32440,32438,4
453,32467,32470,32468,3
454,32530,32534,32531,4
455,32544,32549,32546,5
456,32556,32561,32558,5
457,32607,32610,32608,3
458,32616,32622,32617,6
459,32722,32724,32723,2
460,32813,32817,32814,4
461,32868,32874,32869,6
462,32893,32895,32894,2
463,32959,32962,32961,3
464,33019,33023,33020,4
465,33117,33121,33119,4
466,33183,33187,33184,4
467,33206,33210,33208,4
468,33297,33301,33300,4
469,33316,33322,33317,6
470,33390,33394,33391,4
471,33463,33467,33466,4
472,33665,33669,33667,4
473,33739,33742,33740,3
474,33937,33941,33940,4
475,33968,33976,33970,8
476,34034,34038,34035,4
477,34100,34104,34102,4
478,34141,34144,34142,3
479,34282,34299,34285,17
480,34336,34359,34338,23
481,34377,34403,34380,26
482,34426,34428,34427,2
483,34444,34458,34445,14
484,34479,34483,34480,4
485,34488,34493,34490,5
486,34572,34575,34574,3
487,34591,34595,34592,4
488,34663,34666,34664,3
489,34681,34684,34682,3
490,34729,34733,34730,4
491,34779,34783,34781,4
492,34883,34885,34884,2
493,34916,34920,34918,4
494,34950,34957,34951,7
495,34977,34981,34978,4
496,35018,35023,35020,5
497,35084,35087,35085,3
498,35434,35440,35436,6
499,35503,35508,35504,5
500,35589,35593,35590,4
501,35630,35633,35631,3
502,35684,35689,35686,5
503,35718,35721,35720,3
504,35838,35841,35840,3
505,35924,35927,35925,3
506,36016,36020,36018,4
507,36060,36062,36061,2
508,36177,36184,36180,7
509,36236,36239,36238,3
510,36302,36305,36303,3
511,36344,36348,36346,4
512,36401,36404,36403,3
513,36488,36491,36489,3
514,36517,36521,36518,4
515,36556,36560,36557,4
516,36650,36654,36651,4
517,36695,36699,36696,4
518,36752,36756,36754,4
519,36822,36824,36823,2
520,36845,36863,36848,18
521,36914,36917,36915,3
522,36933,36938,36936,5
523,36961,36967,36962,6
524,36979,36982,36980,3
525,37050,37056,37052,6
526,37113,37117,37114,4
527,37180,37184,37181,4
528,37222,37226,37223,4
529,37279,37283,37281,4
530,37419,37424,37421,5
531,37483,37486,37484,3
532,37500,37502,37501,2
533,37548,37552,37549,4
534,37614,37620,37615,6
535,37731,37736,37733,5
536,37833,37837,37835,4
537,37915,37921,37916,6
538,37979,37986,37982,7
539,38026,38032,38027,6
540,38130,38133,38131,3
541,38225,38229,38227,4
542,38252,38256,38254,4
543,38293,38296,38295,3
544,38387,38390,38388,3
545,38535,38542,38538,7
546,38584,38589,38588,5
547,38624,38628,38627,4
548,38744,38749,38746,5
549,38845,38851,38847,6
550,38939,38942,38940,3
551,39052,39055,39053,3
552,39125,39129,39127,4
553,39185,39189,39187,4
554,39285,39291,39288,6
555,39369,39374,39370,5
556,39566,39570,39567,4
557,39684,39688,39685,4
558,39784,39789,39786,5
559,39813,39815,39814,2
560,39829,39833,39830,4
561,39850,39854,39852,4
562,39959,39962,39960,3
563,39988,40001,39990,13
564,40062,40066,40063,4
565,40204,40209,40204,5
566,40274,40278,40277,4
567,40343,40346,40344,3
568,40427,40434,40430,7
569,40503,40508,40505,5
570,40734,40738,40735,4
571,40851,40856,40853,5
572,40892,40895,40893,3
573,40971,40976,40972,5
574,41028,41030,41029,2
575,41038,41042,41039,4
576,41138,41142,41141,4
577,41234,41240,41235,6
578,41411,41413,41412,2
579,41521,41523,41522,2
580,41703,41705,41704,2
581,41771,41773,41771,2
582,41805,41806,41805,1
583,41959,41963,41960,4
584,42000,42003,42002,3
585,42042,42045,42043,3
586,42138,42142,42140,4
587,42194,42197,42195,3
588,42278,42282,42280,4
589,42322,42324,42323,2
590,42370,42373,42371,3
591,42378,42382,42380,4
592,42491,42494,42492,3
593,42512,42518,42515,6
594,42596,42600,42597,4
595,42739,42746,42739,7
596,42800,42802,42801,2
597,42860,42864,42862,4
598,42922,42926,42923,4
599,42982,42984,42983,2
600,43084,43088,43086,4
601,43136,43142,43138,6
602,43178,43183,43181,5
603,43189,43193,43191,4
604,43293,43296,43294,3
605,43359,43363,43361,4
606,43485,43489,43486,4
607,43614,43617,43615,3
608,43665,43672,43668,7
609,43724,43727,43725,3
610,43788,43791,43790,3
611,43846,43850,43848,4
612,43928,43931,43930,3
