,Start_blink,End_blink,Blink_frame,No_of_frames
0,55,68,55,13
1,97,102,99,5
2,139,153,139,14
3,188,192,188,4
4,231,236,231,5
5,305,307,305,2
6,329,332,329,3
7,391,396,394,5
8,443,446,443,3
9,479,484,479,5
10,501,505,501,4
11,586,598,588,12
12,629,634,631,5
13,639,643,641,4
14,674,679,677,5
15,727,731,729,4
16,770,774,770,4
17,826,829,826,3
18,839,844,841,5
19,870,872,870,2
20,913,916,913,3
21,953,956,953,3
22,962,966,964,4
23,987,990,987,3
24,1006,1010,1008,4
25,1042,1066,1042,24
26,1079,1084,1081,5
27,1131,1135,1133,4
28,1208,1225,1208,17
29,1300,1303,1300,3
30,1320,1326,1323,6
31,1367,1374,1367,7
32,1389,1395,1391,6
33,1401,1405,1403,4
34,1414,1417,1414,3
35,1431,1433,1431,2
36,1516,1520,1516,4
37,1529,1535,1532,6
38,1557,1560,1557,3
39,1581,1583,1581,2
40,1612,1615,1612,3
41,1729,1733,1729,4
42,1776,1780,1776,4
43,1907,1972,1907,65
44,1973,1976,1973,3
45,2019,2023,2019,4
46,2029,2032,2029,3
47,2081,2084,2081,3
48,2146,2161,2146,15
49,2204,2207,2204,3
50,2211,2217,2214,6
51,2270,2275,2273,5
52,2320,2326,2322,6
53,2495,2513,2495,18
54,2555,2558,2555,3
55,2666,2683,2666,17
56,2720,2722,2720,2
57,2729,2734,2729,5
58,2744,2768,2744,24
59,2769,2770,2769,1
60,2800,2820,2800,20
61,2821,2824,2821,3
62,2855,2864,2855,9
63,2878,2888,2880,10
64,2895,2901,2897,6
65,2924,2928,2924,4
66,2990,2996,2990,6
67,3011,3014,3011,3
68,3021,3027,3023,6
69,3192,3206,3192,14
70,3223,3228,3225,5
71,3269,3272,3269,3
72,3337,3374,3337,37
73,3375,3380,3375,5
74,3509,3536,3509,27
75,3650,3663,3650,13
76,3717,3723,3717,6
77,3774,3779,3774,5
78,3784,3788,3784,4
79,3828,3833,3828,5
80,3848,3856,3848,8
81,3922,3936,3922,14
82,3978,3987,3978,9
83,3988,3992,3988,4
84,4041,4046,4043,5
85,4101,4104,4101,3
86,4139,4144,4140,5
87,4190,4195,4191,5
88,4240,4243,4240,3
89,4280,4283,4280,3
90,4292,4297,4294,5
91,4339,4345,4339,6
92,4366,4372,4369,6
93,4423,4427,4425,4
94,4460,4464,4460,4
95,4491,4494,4491,3
96,4527,4531,4527,4
97,4570,4573,4570,3
98,4599,4603,4599,4
99,4619,4623,4619,4
100,4631,4639,4634,8
101,4656,4659,4656,3
102,4703,4709,4705,6
103,4732,4745,4732,13
104,4766,4770,4766,4
105,4810,4832,4810,22
106,4903,4909,4903,6
107,4921,4926,4924,5
108,4968,4973,4970,5
109,5079,5103,5079,24
110,5130,5140,5132,10
111,5213,5303,5213,90
112,5304,5313,5304,9
113,5349,5355,5351,6
114,5376,5432,5376,56
115,5433,5435,5433,2
116,5460,5471,5460,11
117,5522,5556,5522,34
118,5557,5561,5557,4
119,5602,5605,5602,3
120,5689,5693,5689,4
121,5774,5785,5774,11
122,5786,5788,5786,2
123,5904,5943,5904,39
124,5944,5951,5944,7
125,5999,6011,5999,12
126,6016,6021,6018,5
127,6025,6030,6028,5
128,6067,6071,6067,4
129,6100,6103,6100,3
130,6119,6122,6119,3
131,6127,6133,6129,6
132,6164,6168,6164,4
133,6373,6382,6373,9
134,6511,6537,6511,26
135,6555,6566,6557,11
136,6825,6835,6828,10
137,6864,6883,6864,19
138,6884,6889,6884,5
139,6902,6908,6904,6
140,6932,6941,6932,9
141,6951,6966,6951,15
142,7022,7037,7022,15
143,7060,7081,7062,21
144,7232,7239,7232,7
145,7260,7274,7260,14
146,7301,7304,7301,3
147,7359,7377,7359,18
148,7401,7404,7401,3
149,7449,7453,7449,4
150,7474,7479,7475,5
151,7486,7492,7488,6
152,7566,7587,7568,21
153,7665,7671,7665,6
154,7692,7697,7692,5
155,8048,8075,8048,27
156,8096,8108,8096,12
157,8127,8157,8127,30
158,8158,8162,8158,4
159,8204,8214,8204,10
160,8219,8225,8222,6
161,8303,8320,8303,17
162,8348,8363,8350,15
163,8391,8400,8394,9
164,8443,8450,8445,7
165,8490,8494,8492,4
166,8533,8537,8533,4
167,8636,8665,8636,29
168,8666,8675,8666,9
169,8750,8754,8750,4
170,8784,8792,8787,8
171,8894,8897,8894,3
172,8933,8940,8933,7
173,9023,9027,9023,4
174,9160,9163,9160,3
175,9226,9230,9227,4
176,9279,9282,9279,3
177,9312,9318,9314,6
178,9409,9417,9409,8
179,9598,9608,9598,10
180,9740,9756,9740,16
181,10081,10087,10081,6
182,10131,10152,10131,21
183,10189,10205,10189,16
184,10372,10438,10372,66
185,10503,10509,10503,6
186,10595,10601,10595,6
187,11470,11478,11472,8
188,11542,11546,11542,4
189,11603,11606,11603,3
190,11745,11748,11745,3
191,11846,11852,11848,6
192,11860,11865,11860,5
193,11988,11994,11989,6
194,12044,12060,12044,16
195,12061,12065,12061,4
196,12114,12127,12114,13
197,12195,12200,12195,5
198,12291,12311,12291,20
199,12324,12334,12326,10
200,12434,12463,12434,29
201,12476,12484,12476,8
202,12537,12552,12537,15
203,12764,12775,12764,11
204,12823,12898,12823,75
205,12927,12944,12927,17
206,13129,13134,13129,5
207,13175,13180,13175,5
208,13200,13243,13200,43
209,13300,13320,13300,20
210,13338,13346,13338,8
211,13411,13414,13411,3
212,13515,13520,13517,5
213,13609,13617,13611,8
214,13674,13682,13674,8
215,13697,13703,13697,6
216,13743,13749,13743,6
217,13799,13808,13800,9
218,13850,13855,13853,5
219,14071,14075,14071,4
220,14119,14127,14119,8
221,14168,14170,14168,2
222,14207,14219,14207,12
223,14292,14298,14292,6
224,14311,14316,14311,5
225,14362,14366,14362,4
226,14412,14418,14412,6
227,14728,14741,14728,13
228,14781,14798,14781,17
229,14995,15010,14997,15
230,15248,15253,15248,5
231,15296,15302,15297,6
232,15350,15361,15350,11
233,15401,15426,15401,25
234,15436,15441,15437,5
235,15556,15558,15556,2
236,15634,15657,15634,23
237,15681,15709,15681,28
238,15710,15714,15710,4
239,15716,15723,15719,7
240,15790,15798,15793,8
241,15808,15815,15810,7
242,15837,15853,15840,16
243,15906,15913,15909,7
244,16083,16090,16083,7
245,16098,16106,16101,8
246,16262,16269,16262,7
247,16320,16326,16322,6
248,16381,16388,16384,7
249,16412,16420,16415,8
250,16508,16515,16510,7
251,16528,16531,16528,3
252,16751,16793,16751,42
253,16800,16883,16800,83
254,16894,16904,16894,10
255,16997,17015,16997,18
256,17123,17143,17123,20
257,17179,17245,17179,66
258,17246,17263,17246,17
259,17300,17305,17301,5
260,17341,17349,17341,8
261,17378,17386,17379,8
262,17389,17396,17391,7
263,17435,17445,17435,10
264,17589,17633,17589,44
265,17678,17684,17680,6
266,17710,17720,17710,10
267,17754,17762,17757,8
268,17811,17815,17811,4
269,17829,17845,17832,16
270,17917,17921,17917,4
271,17949,17962,17949,13
272,17997,18001,17997,4
273,18115,18132,18115,17
274,18133,18135,18133,2
275,18199,18205,18202,6
276,18244,18249,18246,5
277,18331,18336,18331,5
278,18388,18393,18391,5
279,18426,18430,18426,4
280,18473,18476,18473,3
281,18531,18533,18531,2
282,18589,18592,18589,3
283,18719,18724,18721,5
284,18758,18768,18760,10
285,18858,18864,18861,6
286,18977,18980,18977,3
287,18992,18998,18994,6
288,19068,19073,19071,5
289,19078,19086,19081,8
290,19144,19148,19146,4
291,19200,19206,19203,6
292,19242,19250,19244,8
293,19294,19300,19296,6
294,19335,19339,19336,4
295,19406,19410,19407,4
296,19434,19438,19434,4
297,19476,19494,19478,18
298,19495,19499,19495,4
299,19535,19541,19537,6
300,19607,19661,19607,54
301,19662,19677,19662,15
302,19729,19741,19730,12
303,19763,19767,19763,4
304,19792,19797,19792,5
305,19856,19862,19856,6
306,19901,19905,19901,4
307,19949,19971,19949,22
308,20200,20217,20203,17
309,20307,20372,20307,65
310,20373,20378,20373,5
311,20402,20407,20404,5
312,20547,20554,20550,7
313,20650,20656,20652,6
314,20689,20694,20691,5
315,20734,20739,20736,5
316,20872,20878,20875,6
317,20904,20909,20906,5
318,21019,21022,21020,3
319,21090,21095,21093,5
320,21119,21132,21119,13
321,21229,21233,21229,4
322,21281,21286,21283,5
323,21338,21345,21341,7
324,21464,21469,21466,5
325,21519,21524,21519,5
326,21647,21653,21648,6
327,21661,21667,21664,6
328,21688,21693,21690,5
329,21744,21749,21744,5
330,21781,21785,21782,4
331,21825,21834,21825,9
332,21861,21866,21863,5
333,21873,21878,21875,5
334,21932,21946,21932,14
335,21987,21993,21990,6
336,22008,22017,22011,9
337,22065,22072,22065,7
338,22102,22107,22102,5
339,22113,22119,22116,6
340,22130,22149,22132,19
341,22232,22252,22232,20
342,22289,22301,22289,12
343,22369,22375,22370,6
344,22453,22462,22453,9
345,22601,22604,22601,3
346,22681,22687,22683,6
347,22780,22836,22780,56
348,22857,22899,22857,42
349,22900,22917,22900,17
350,23021,23037,23021,16
351,23038,23051,23038,13
352,23100,23104,23102,4
353,23241,23248,23244,7
354,23338,23343,23340,5
355,23349,23355,23351,6
356,23377,23388,23380,11
357,23413,23418,23415,5
358,23474,23485,23476,11
359,23533,23537,23533,4
360,23639,23657,23639,18
361,23815,23837,23815,22
362,23838,23843,23838,5
363,23865,23874,23867,9
364,23886,23891,23886,5
365,24049,24077,24049,28
366,24078,24084,24078,6
367,24097,24103,24100,6
368,24172,24177,24172,5
369,24304,24307,24304,3
370,24339,24351,24339,12
371,24352,24357,24352,5
372,24362,24367,24364,5
373,24436,24443,24438,7
374,24446,24451,24449,5
375,24501,24511,24501,10
376,24549,24566,24549,17
377,24619,24621,24619,2
378,24685,24692,24685,7
379,24711,24718,24714,7
380,24743,24746,24743,3
381,24782,24785,24782,3
382,24895,24898,24895,3
383,24941,24956,24941,15
384,25006,25012,25006,6
385,25065,25071,25068,6
386,25124,25128,25124,4
387,25193,25224,25193,31
388,25269,25282,25269,13
389,25323,25364,25323,41
390,25427,25431,25427,4
391,25443,25446,25443,3
392,25481,25485,25483,4
393,25544,25547,25544,3
394,25588,25592,25588,4
395,25599,25614,25601,15
396,25649,25654,25650,5
397,25698,25704,25698,6
398,25763,25769,25763,6
399,25817,25823,25817,6
400,25853,25859,25853,6
401,25931,25933,25931,2
402,26056,26064,26056,8
403,26144,26146,26144,2
404,26204,26209,26204,5
405,26234,26240,26236,6
406,26277,26281,26277,4
407,26384,26407,26384,23
408,26408,26410,26408,2
409,26435,26467,26435,32
410,26477,26490,26479,13
411,26542,26552,26545,10
412,26603,26606,26603,3
413,26681,26685,26681,4
414,26714,26739,26714,25
415,26740,26745,26740,5
416,26788,26793,26790,5
417,26831,26835,26831,4
418,26860,26862,26860,2
419,26910,26916,26910,6
420,26947,26951,26947,4
421,27019,27022,27019,3
422,27027,27032,27029,5
423,27111,27113,27111,2
424,27162,27166,27164,4
425,27178,27184,27178,6
426,27246,27252,27248,6
427,27355,27360,27357,5
428,27373,27375,27373,2
429,27422,27426,27422,4
430,27435,27443,27437,8
431,27475,27488,27475,13
432,27489,27513,27489,24
433,27575,27581,27577,6
434,27668,27675,27669,7
435,27718,27721,27718,3
436,27728,27731,27728,3
437,27791,27795,27791,4
438,27842,27847,27844,5
439,27861,27866,27863,5
440,27899,27903,27901,4
441,27936,27939,27936,3
442,28136,28143,28136,7
443,28249,28254,28251,5
444,28322,28330,28322,8
445,28494,28500,28496,6
446,28552,28564,28554,12
447,28572,28594,28574,22
448,28640,28643,28640,3
449,28726,28732,28728,6
450,28850,28857,28850,7
451,28909,28915,28909,6
452,28979,28992,28979,13
453,29008,29011,29008,3
454,29083,29087,29083,4
455,29325,29333,29325,8
456,29376,29389,29376,13
457,29390,29394,29390,4
458,29463,29468,29464,5
459,29514,29537,29514,23
460,29619,29626,29619,7
461,29817,29821,29817,4
462,29926,29929,29926,3
463,29958,29964,29958,6
464,30036,30040,30036,4
465,30050,30052,30050,2
466,30066,30073,30068,7
467,30125,30145,30125,20
468,30223,30226,30223,3
469,30234,30237,30234,3
470,30268,30276,30271,8
471,30354,30364,30354,10
472,30382,30387,30382,5
473,30437,30453,30437,16
474,30454,30459,30454,5
475,30471,30475,30472,4
476,30546,30550,30546,4
477,30560,30564,30560,4
478,30573,30577,30573,4
479,30590,30593,30590,3
480,30650,30654,30650,4
481,30736,30742,30736,6
482,30777,30781,30777,4
483,30807,30812,30809,5
484,30861,30866,30863,5
485,30906,30912,30906,6
486,30920,30925,30920,5
487,30962,30965,30962,3
488,30983,30986,30983,3
489,31049,31053,31049,4
490,31091,31100,31091,9
491,31152,31157,31152,5
492,31216,31222,31216,6
493,31264,31273,31264,9
494,31329,31366,31329,37
495,31367,31374,31367,7
496,31416,31447,31416,31
497,31549,31556,31549,7
498,31625,31628,31625,3
499,31732,31739,31734,7
500,31787,31809,31787,22
501,31894,31897,31894,3
502,31926,31931,31928,5
503,32013,32117,32013,104
504,32118,32134,32118,16
505,32222,32227,32224,5
506,32283,32286,32283,3
507,32354,32356,32354,2
508,32392,32417,32392,25
509,32418,32422,32418,4
510,32458,32461,32458,3
511,32508,32514,32508,6
512,32562,32571,32562,9
513,32613,32619,32613,6
514,32693,32697,32693,4
515,32790,32796,32793,6
516,32833,32837,32833,4
517,32879,32903,32879,24
518,32939,32943,32939,4
519,32964,32970,32964,6
520,33020,33024,33020,4
521,33041,33045,33041,4
522,33090,33094,33090,4
523,33146,33151,33146,5
524,33216,33224,33216,8
525,33276,33297,33276,21
526,33307,33310,33307,3
527,33328,33334,33331,6
528,33427,33441,33427,14
529,33610,33640,33610,30
530,33692,33703,33692,11
531,33779,33797,33779,18
532,33838,33867,33838,29
533,33907,33931,33907,24
534,33932,33935,33932,3
535,33998,34003,34000,5
536,34066,34078,34068,12
537,34132,34139,34135,7
538,34192,34198,34194,6
539,34221,34229,34223,8
540,34266,34270,34267,4
541,34377,34392,34380,15
542,34420,34425,34423,5
543,34469,34480,34469,11
544,34515,34522,34516,7
545,34560,34585,34563,25
546,34611,34616,34614,5
547,34660,34667,34662,7
548,34679,34692,34682,13
549,34776,34794,34776,18
550,34795,34799,34795,4
551,34929,34936,34932,7
552,35066,35078,35068,12
553,35083,35091,35085,8
554,35104,35110,35107,6
555,35143,35166,35146,23
556,35181,35184,35181,3
557,35203,35206,35203,3
558,35211,35218,35213,7
559,35265,35277,35267,12
560,35348,35351,35348,3
561,35364,35378,35364,14
562,35422,35439,35422,17
563,35485,35488,35485,3
564,35502,35513,35502,11
565,35531,35555,35531,24
566,35567,35591,35567,24
567,35592,35601,35592,9
568,35655,35668,35658,13
569,35669,35674,35669,5
570,35810,35821,35810,11
571,35852,35857,35852,5
572,35862,35866,35862,4
573,35926,35929,35926,3
574,35976,35991,35979,15
575,36080,36117,36080,37
576,36165,36195,36168,30
577,36225,36279,36226,54
578,36325,36339,36326,14
579,36353,36363,36353,10
580,36377,36382,36379,5
581,36443,36450,36446,7
582,36479,36485,36481,6
583,36520,36526,36523,6
584,36538,36542,36538,4
585,36593,36607,36593,14
586,36645,36669,36647,24
587,36706,36708,36706,2
588,36776,36780,36776,4
589,36820,36822,36820,2
590,36870,36888,36870,18
591,36889,36896,36889,7
592,37012,37016,37012,4
593,37039,37043,37039,4
594,37059,37062,37059,3
595,37095,37099,37096,4
596,37107,37109,37107,2
597,37140,37161,37143,21
598,37175,37180,37177,5
599,37219,37225,37222,6
600,37257,37263,37257,6
601,37284,37289,37286,5
602,37293,37298,37295,5
603,37309,37314,37311,5
604,37321,37323,37321,2
605,37386,37411,37386,25
606,37436,37441,37438,5
607,37461,37467,37461,6
608,37487,37491,37489,4
609,37499,37506,37501,7
610,37569,37577,37572,8
611,37672,37678,37674,6
612,37698,37702,37698,4
613,37740,37744,37742,4
614,37769,37775,37771,6
615,37814,37821,37816,7
616,37870,37875,37872,5
617,37882,37887,37885,5
618,37939,37944,37939,5
619,37961,37967,37963,6
620,38028,38034,38028,6
621,38038,38044,38040,6
622,38082,38086,38082,4
623,38156,38161,38156,5
624,38191,38198,38193,7
625,38252,38275,38253,23
626,38284,38289,38286,5
627,38306,38309,38306,3
628,38373,38379,38373,6
629,38407,38411,38407,4
630,38461,38467,38463,6
631,38522,38528,38524,6
632,38533,38539,38535,6
633,38587,38589,38587,2
634,38613,38617,38613,4
635,38638,38645,38641,7
636,38712,38716,38712,4
637,38747,38757,38747,10
638,38795,38798,38795,3
639,38842,38847,38844,5
640,38904,38912,38904,8
641,38919,38922,38919,3
642,38971,38975,38971,4
643,39007,39012,39007,5
644,39042,39046,39044,4
645,39069,39073,39071,4
646,39143,39148,39145,5
647,39178,39182,39180,4
648,39215,39220,39215,5
649,39223,39227,39225,4
650,39301,39305,39301,4
651,39324,39327,39324,3
652,39362,39368,39364,6
653,39403,39407,39403,4
654,39446,39453,39448,7
655,39530,39547,39530,17
656,39554,39558,39554,4
657,39561,39566,39563,5
658,39642,39644,39642,2
659,39730,39736,39732,6
660,39829,39834,39829,5
661,39839,39842,39840,3
662,39883,39889,39884,6
663,39928,39934,39928,6
664,39989,39997,39989,8
665,40011,40016,40011,5
666,40024,40027,40024,3
667,40042,40051,40042,9
668,40463,40467,40465,4
669,40490,40495,40492,5
670,40541,40545,40541,4
671,40605,40609,40605,4
672,40672,40674,40672,2
673,40689,40694,40691,5
674,40785,40789,40785,4
675,40838,40843,40838,5
676,40867,40875,40869,8
677,40912,40916,40912,4
678,41023,41049,41023,26
679,41100,41211,41100,111
680,41212,41216,41212,4
681,41277,41280,41277,3
682,41323,41331,41325,8
683,41345,41361,41348,16
684,41395,41397,41395,2
685,41446,41451,41447,5
686,41572,41580,41572,8
687,41614,41619,41617,5
688,41686,41691,41688,5
689,41755,41761,41757,6
690,41865,41873,41865,8
691,41874,41878,41874,4
692,41925,41931,41925,6
693,41936,41939,41936,3
694,41995,41999,41996,4
695,42065,42070,42065,5
696,42075,42078,42075,3
697,42180,42184,42180,4
698,42262,42269,42262,7
699,42312,42315,42312,3
700,42371,42374,42371,3
701,42404,42409,42404,5
702,42462,42470,42462,8
703,42486,42489,42486,3
704,42517,42522,42517,5
705,42584,42589,42585,5
706,42644,42649,42644,5
707,42737,42741,42737,4
708,42861,42865,42861,4
709,42885,42888,42885,3
710,42967,42980,42967,13
711,43104,43109,43106,5
712,43164,43168,43166,4
713,43197,43202,43199,5
714,43246,43254,43248,8
715,43270,43279,43270,9
716,43329,43337,43331,8
717,43423,43442,43425,19
718,43482,43485,43482,3
719,43595,43601,43595,6
720,43626,43722,43626,96
721,43795,43807,43795,12
722,44035,44045,44035,10
723,44103,44116,44103,13
724,44117,44121,44117,4
725,44151,44156,44152,5
726,44205,44210,44205,5
727,44286,44290,44286,4
728,44325,44330,44325,5
729,44356,44369,44356,13
730,44417,44421,44417,4
731,44487,44507,44487,20
732,44621,44626,44621,5
733,44763,44766,44763,3
734,45008,45011,45008,3
735,45129,45134,45129,5
736,45146,45150,45146,4
737,45282,45285,45282,3
738,45358,45368,45358,10
739,45369,45372,45369,3
740,45410,45414,45410,4
741,45493,45499,45494,6
742,45576,45591,45576,15
743,45816,45822,45816,6
744,45840,45843,45840,3
745,45861,45864,45861,3
746,45948,45951,45948,3
747,45978,45982,45978,4
748,45985,45989,45987,4
749,46098,46102,46099,4
750,46112,46116,46112,4
751,46200,46207,46202,7
752,46212,46217,46214,5
753,46246,46250,46246,4
754,46329,46336,46329,7
755,46395,46402,46397,7
756,46457,46499,46457,42
757,46523,46527,46524,4
758,46587,46591,46587,4
759,46598,46601,46598,3
760,46654,46661,46654,7
761,46677,46679,46677,2
762,46712,46718,46714,6
763,46723,46727,46725,4
764,46803,46806,46803,3
765,46906,46911,46906,5
766,47006,47011,47006,5
767,47083,47113,47083,30
768,47139,47141,47139,2
769,47178,47181,47178,3
770,47381,47384,47381,3
771,47404,47448,47404,44
772,47449,47457,47449,8
773,47502,47521,47503,19
774,47603,47613,47603,10
775,47655,47665,47655,10
776,47790,47792,47790,2
777,47926,47931,47926,5
778,47943,47950,47944,7
779,47956,47959,47956,3
780,48082,48085,48082,3
781,48126,48131,48126,5
782,48160,48237,48160,77
783,48238,48241,48238,3
784,48383,48386,48383,3
785,48441,48445,48441,4
786,48629,48634,48629,5
787,48780,48795,48780,15
788,48814,48830,48815,16
789,48963,48968,48963,5
790,49180,49184,49180,4
791,49356,49359,49356,3
792,49408,49413,49409,5
793,49504,49509,49504,5
794,49587,49591,49588,4
795,49760,49769,49760,9
796,49866,49884,49866,18
797,49901,49911,49901,10
