,Start_blink,End_blink,Blink_frame,No_of_frames
0,30,33,31,3
1,88,92,89,4
2,151,158,154,7
3,202,205,203,3
4,350,353,351,3
5,623,626,625,3
6,776,777,776,1
7,819,822,820,3
8,928,931,929,3
9,1069,1072,1070,3
10,1170,1173,1171,3
11,1292,1323,1296,31
12,1335,1340,1337,5
13,1356,1359,1357,3
14,1371,1374,1372,3
15,1545,1548,1546,3
16,2430,2434,2431,4
17,2574,2575,2574,1
18,2644,2647,2646,3
19,2864,2866,2865,2
20,2928,2936,2931,8
21,3067,3069,3067,2
22,3869,3874,3870,5
23,4000,4004,4002,4
24,4122,4125,4123,3
25,5042,5047,5043,5
26,5178,5192,5180,14
27,5251,5256,5254,5
28,5289,5292,5290,3
29,5326,5352,5327,26
30,5404,5463,5406,59
31,5482,5485,5483,3
32,5607,5610,5608,3
33,5747,5749,5748,2
34,5763,5769,5767,6
35,5891,5892,5891,1
36,6486,6506,6489,20
37,6569,6574,6570,5
38,6634,6636,6635,2
39,6711,6714,6712,3
40,7187,7189,7188,2
41,7248,7250,7249,2
42,7259,7265,7260,6
43,8004,8007,8005,3
44,8611,8614,8613,3
45,8678,8681,8680,3
46,8726,8727,8726,1
47,8778,8781,8779,3
48,9047,9051,9048,4
49,9184,9186,9184,2
50,9196,9204,9198,8
51,9271,9273,9271,2
52,9374,9376,9375,2
53,9562,9566,9563,4
54,9663,9665,9664,2
55,9747,9750,9748,3
56,9927,9930,9928,3
57,10020,10021,10020,1
58,10038,10040,10038,2
59,10280,10283,10281,3
60,10320,10323,10321,3
61,10383,10385,10383,2
62,10505,10507,10505,2
63,10519,10522,10520,3
64,10680,10682,10681,2
65,10740,10748,10743,8
66,10872,10880,10873,8
67,10977,10979,10977,2
68,10992,10996,10995,4
69,11118,11119,11118,1
70,11239,11242,11240,3
71,11410,11413,11411,3
72,11569,11571,11570,2
73,11625,11627,11625,2
74,11792,11795,11793,3
75,11960,11970,11964,10
76,12088,12089,12088,1
77,12101,12103,12101,2
78,12283,12284,12283,1
79,12337,12340,12338,3
80,12387,12389,12387,2
81,12573,12575,12573,2
82,12593,12596,12594,3
83,12653,12655,12654,2
84,12692,12696,12692,4
85,12700,12704,12702,4
86,12749,12752,12750,3
87,12799,12802,12800,3
88,12813,12817,12814,4
89,12864,12867,12865,3
90,12907,12910,12908,3
91,12948,12951,12950,3
92,13035,13037,13036,2
93,13052,13054,13053,2
94,13098,13100,13099,2
95,13143,13145,13144,2
96,13176,13178,13177,2
97,13279,13281,13280,2
98,13345,13349,13348,4
99,13412,13416,13413,4
100,13478,13481,13479,3
101,13576,13579,13577,3
102,13588,13596,13591,8
103,13665,13675,13666,10
104,13704,13718,13708,14
105,13755,13760,13757,5
106,13789,13796,13790,7
107,13813,13824,13814,11
108,13864,13874,13866,10
109,13912,13919,13914,7
110,13941,13944,13942,3
111,13960,13966,13963,6
112,14024,14028,14025,4
113,14045,14048,14046,3
114,14096,14099,14097,3
115,14122,14125,14123,3
116,14154,14158,14155,4
117,14199,14202,14200,3
118,14266,14281,14266,15
119,14429,14431,14430,2
120,14547,14551,14548,4
121,14622,14626,14624,4
122,14691,14693,14692,2
123,14700,14704,14703,4
124,14785,14787,14786,2
125,14814,14816,14815,2
126,14845,14847,14846,2
127,14866,14870,14869,4
128,14925,14928,14926,3
129,14971,14973,14972,2
130,14987,14989,14988,2
131,15077,15079,15078,2
132,15115,15117,15115,2
133,15160,15163,15161,3
134,15201,15204,15203,3
135,15285,15287,15286,2
136,15324,15326,15324,2
137,15372,15374,15373,2
138,15407,15410,15408,3
139,15429,15433,15431,4
140,15498,15500,15499,2
141,15560,15564,15562,4
142,15645,15648,15646,3
143,15723,15725,15723,2
144,15770,15774,15773,4
145,15872,15875,15873,3
146,15952,15954,15953,2
147,15994,15998,15995,4
148,16008,16010,16009,2
149,16070,16072,16071,2
150,16106,16110,16108,4
151,16168,16172,16169,4
152,16206,16210,16207,4
