,Start_blink,End_blink,Blink_frame,No_of_frames
0,22,28,23,6
1,50,56,51,6
2,92,95,93,3
3,116,133,117,17
4,234,254,238,20
5,319,322,320,3
6,358,361,359,3
7,625,630,627,5
8,656,668,657,12
9,712,716,714,4
10,887,892,891,5
11,989,990,989,1
12,1188,1191,1190,3
13,1213,1216,1215,3
14,1312,1318,1313,6
15,1366,1367,1366,1
16,1396,1401,1398,5
17,1486,1490,1487,4
18,1497,1499,1498,2
19,1532,1537,1533,5
20,1587,1592,1588,5
21,1686,1689,1687,3
22,1720,1722,1721,2
23,1748,1756,1750,8
24,1793,1796,1794,3
25,1821,1844,1825,23
26,1911,1913,1912,2
27,1923,1928,1927,5
28,1975,1978,1976,3
29,1985,1990,1986,5
30,2027,2031,2029,4
31,2053,2058,2055,5
32,2282,2286,2284,4
33,2296,2298,2297,2
34,2395,2398,2397,3
35,2547,2557,2548,10
36,2743,2749,2746,6
37,2776,2778,2777,2
38,2821,2824,2822,3
39,2844,2850,2845,6
40,2925,2932,2927,7
41,2949,2954,2950,5
42,2988,2992,2989,4
43,3025,3028,3027,3
44,3075,3079,3078,4
45,3086,3089,3087,3
46,3199,3206,3202,7
47,3215,3222,3216,7
48,3256,3263,3258,7
49,3407,3409,3408,2
50,3496,3499,3498,3
51,3518,3519,3518,1
52,3685,3687,3686,2
53,3800,3805,3802,5
54,3897,3901,3899,4
55,3908,3912,3910,4
56,3937,3942,3939,5
57,3990,3994,3992,4
58,4081,4086,4083,5
59,4203,4206,4204,3
60,4232,4241,4234,9
61,4305,4309,4307,4
62,4320,4322,4321,2
63,4401,4404,4403,3
64,4449,4452,4450,3
65,4512,4520,4513,8
66,4582,4606,4585,24
67,4685,4697,4686,12
68,4698,4709,4698,11
69,4746,4759,4747,13
70,4799,4804,4802,5
71,5087,5089,5087,2
72,5123,5128,5125,5
73,5163,5166,5163,3
74,5199,5203,5200,4
75,5245,5249,5246,4
76,5305,5310,5306,5
77,5368,5372,5370,4
78,5390,5395,5392,5
79,5625,5629,5627,4
80,5654,5657,5656,3
81,5683,5696,5684,13
82,5780,5783,5780,3
83,5866,5867,5866,1
84,5915,5919,5916,4
85,6039,6041,6040,2
86,6136,6140,6138,4
87,6290,6292,6291,2
88,6340,6344,6341,4
89,6458,6461,6460,3
90,6536,6539,6537,3
91,6564,6573,6565,9
92,6635,6638,6636,3
93,6664,6666,6665,2
94,6734,6737,6735,3
95,6871,6876,6872,5
96,6947,6949,6948,2
97,6972,6974,6973,2
98,7079,7082,7080,3
99,7105,7111,7105,6
100,7121,7129,7124,8
101,7138,7141,7139,3
102,7289,7294,7289,5
103,7602,7606,7604,4
104,7723,7726,7724,3
105,7740,7743,7741,3
106,7756,7762,7757,6
107,7794,7797,7795,3
108,7803,7806,7805,3
109,7902,7907,7904,5
110,8073,8078,8076,5
111,8138,8144,8142,6
112,8204,8208,8207,4
113,8289,8295,8291,6
114,8310,8314,8312,4
115,8344,8346,8345,2
116,8368,8371,8370,3
117,8391,8394,8392,3
118,8600,8603,8602,3
119,8634,8637,8635,3
120,8812,8815,8813,3
121,8875,8878,8876,3
122,9157,9160,9158,3
123,9209,9213,9211,4
124,9271,9274,9272,3
125,9429,9433,9431,4
126,9665,9668,9667,3
127,9762,9764,9763,2
128,9792,9796,9794,4
129,9820,9827,9821,7
130,9850,9863,9852,13
131,9880,9883,9881,3
132,9984,9992,9984,8
133,10084,10086,10084,2
134,10117,10119,10118,2
135,10308,10310,10309,2
136,10353,10355,10354,2
137,10408,10411,10409,3
138,10478,10481,10479,3
139,10520,10527,10523,7
140,10601,10604,10602,3
141,10641,10643,10641,2
142,10787,10788,10787,1
143,10962,10965,10963,3
144,11051,11055,11052,4
145,11502,11508,11504,6
146,11643,11647,11646,4
147,11731,11733,11732,2
148,11804,11806,11805,2
149,12284,12288,12286,4
150,12357,12360,12359,3
151,12389,12393,12390,4
152,12438,12441,12439,3
153,12498,12501,12500,3
154,12526,12530,12527,4
155,12560,12565,12562,5
156,12628,12631,12629,3
157,12665,12670,12666,5
158,12783,12785,12784,2
159,12873,12876,12873,3
160,12999,13002,13001,3
161,13039,13042,13041,3
162,13122,13124,13123,2
163,13240,13245,13243,5
164,13256,13260,13257,4
165,13514,13517,13516,3
166,13579,13581,13580,2
167,13688,13692,13690,4
168,13745,13748,13746,3
169,13762,13767,13764,5
170,13851,13855,13852,4
171,13905,13909,13907,4
172,13950,13956,13952,6
173,14079,14083,14080,4
174,14134,14138,14136,4
175,14154,14158,14155,4
176,14282,14285,14283,3
177,14425,14427,14426,2
178,14474,14476,14475,2
179,14491,14495,14492,4
180,14503,14507,14505,4
181,14555,14558,14556,3
182,14590,14593,14591,3
183,14643,14646,14645,3
184,14684,14692,14686,8
185,14759,14764,14762,5
186,14818,14822,14820,4
187,14873,14877,14874,4
188,14897,14900,14898,3
189,15114,15116,15115,2
190,15165,15170,15167,5
191,15199,15201,15200,2
192,15268,15271,15269,3
193,15311,15314,15312,3
194,15329,15332,15330,3
195,15374,15376,15375,2
196,15390,15393,15392,3
197,15400,15402,15401,2
198,15458,15461,15460,3
199,15501,15505,15502,4
200,15564,15568,15565,4
201,15586,15589,15587,3
202,15596,15600,15598,4
203,15687,15690,15688,3
204,15701,15704,15703,3
205,15792,15796,15793,4
206,15802,15805,15803,3
207,15824,15827,15825,3
208,15927,15931,15928,4
209,15993,15996,15994,3
210,16089,16093,16091,4
211,16157,16159,16158,2
212,16166,16171,16168,5
213,16233,16235,16234,2
214,16282,16284,16283,2
215,16383,16385,16383,2
216,16700,16703,16701,3
217,16711,16714,16712,3
218,16746,16751,16747,5
219,16767,16770,16768,3
220,17022,17026,17023,4
221,17111,17114,17112,3
222,17163,17168,17165,5
223,17181,17185,17182,4
224,17231,17233,17231,2
225,17258,17262,17259,4
226,17295,17299,17297,4
227,17307,17309,17308,2
228,17334,17338,17336,4
229,17466,17469,17467,3
230,17476,17479,17477,3
231,17550,17552,17550,2
232,17587,17590,17589,3
233,17661,17663,17662,2
234,17734,17738,17736,4
235,17788,17791,17790,3
236,17892,17895,17894,3
237,17965,17968,17966,3
238,18028,18032,18029,4
239,18047,18049,18048,2
240,18146,18148,18147,2
241,18225,18228,18226,3
242,18267,18270,18268,3
243,18292,18296,18295,4
244,18481,18483,18481,2
245,18602,18605,18603,3
246,18617,18621,18619,4
247,18676,18679,18678,3
248,18734,18736,18735,2
249,18783,18785,18784,2
250,18808,18812,18809,4
251,18910,18913,18911,3
252,19010,19013,19012,3
253,19047,19050,19049,3
254,19179,19183,19182,4
255,19254,19258,19255,4
256,19273,19275,19274,2
257,19381,19383,19381,2
258,19623,19625,19624,2
259,19840,19844,19841,4
260,20081,20084,20081,3
261,20170,20171,20170,1
262,20190,20192,20191,2
263,20216,20220,20218,4
264,20605,20607,20606,2
265,20637,20640,20638,3
266,20695,20699,20696,4
267,20738,20741,20739,3
268,20798,20802,20800,4
269,20885,20888,20887,3
270,20928,20933,20931,5
271,21431,21433,21432,2
272,21594,21597,21596,3
273,21639,21640,21639,1
274,21680,21684,21681,4
275,21689,21693,21691,4
276,21844,21847,21846,3
277,21879,21881,21880,2
278,22050,22052,22050,2
279,22198,22200,22199,2
280,22334,22335,22334,1
281,22448,22450,22449,2
282,22464,22465,22464,1
283,22511,22515,22512,4
284,22536,22539,22537,3
285,22557,22559,22557,2
286,22598,22600,22599,2
287,22609,22612,22610,3
288,22646,22648,22647,2
289,22740,22743,22740,3
290,22801,22805,22802,4
291,22813,22816,22814,3
292,22870,22872,22871,2
293,22955,22959,22958,4
294,22975,22978,22977,3
295,23014,23017,23015,3
296,23048,23051,23049,3
297,23087,23090,23088,3
298,23197,23199,23197,2
299,23328,23333,23331,5
300,23380,23382,23381,2
301,23457,23460,23459,3
302,23607,23609,23608,2
303,23654,23658,23656,4
304,23736,23739,23737,3
305,23753,23758,23755,5
306,23764,23767,23766,3
307,23892,23894,23893,2
308,23930,23934,23931,4
309,23979,23983,23981,4
310,23993,23998,23995,5
311,24063,24066,24064,3
312,24087,24089,24087,2
313,24116,24120,24117,4
314,24163,24165,24164,2
315,24271,24275,24273,4
316,24295,24298,24296,3
317,24325,24329,24326,4
318,24517,24520,24519,3
319,24814,24816,24814,2
320,24833,24835,24834,2
321,24885,24888,24886,3
322,25107,25109,25108,2
323,25190,25192,25190,2
324,25856,25861,25857,5
325,26093,26103,26096,10
326,26536,26539,26538,3
327,26549,26552,26550,3
