,Start_blink,End_blink,Blink_frame,No_of_frames
0,211,214,212,3
1,250,258,252,8
2,281,286,283,5
3,304,312,305,8
4,323,328,325,5
5,512,518,514,6
6,555,560,558,5
7,607,612,609,5
8,798,803,800,5
9,822,826,824,4
10,918,921,920,3
11,969,971,970,2
12,1046,1050,1047,4
13,1062,1064,1063,2
14,1138,1139,1138,1
15,1207,1210,1209,3
16,1226,1229,1228,3
17,1306,1313,1309,7
18,1424,1426,1425,2
19,1642,1647,1643,5
20,1724,1727,1726,3
21,1798,1801,1800,3
22,2207,2210,2208,3
23,2569,2572,2571,3
24,3177,3181,3178,4
25,3783,3785,3784,2
26,3801,3803,3802,2
27,4183,4186,4184,3
28,5367,5369,5368,2
29,5645,5649,5647,4
30,5720,5723,5722,3
31,5754,5756,5754,2
32,5790,5792,5790,2
33,6557,6559,6558,2
34,6912,6915,6913,3
35,7021,7027,7023,6
36,7463,7464,7463,1
37,7775,7778,7776,3
38,8224,8227,8225,3
39,8271,8274,8273,3
40,8875,8878,8876,3
41,9623,9625,9623,2
42,9719,9722,9720,3
43,9801,9805,9801,4
44,9826,9829,9827,3
45,9838,9839,9838,1
46,10089,10091,10089,2
47,10352,10356,10353,4
48,10396,10404,10397,8
49,10549,10551,10550,2
50,10584,10586,10585,2
51,10729,10733,10730,4
52,10749,10753,10752,4
53,10956,10958,10956,2
54,10983,10988,10987,5
55,11045,11047,11046,2
56,11085,11088,11086,3
57,11817,11820,11818,3
58,12112,12117,12113,5
59,12574,12576,12574,2
60,12684,12686,12685,2
61,12699,12704,12700,5
62,13206,13211,13206,5
63,13450,13452,13451,2
64,13500,13503,13501,3
65,13846,13849,13847,3
66,13884,13887,13885,3
67,13912,13914,13913,2
