,Start_blink,End_blink,Blink_frame,No_of_frames
0,8,10,8,2
1,82,88,82,6
2,122,128,122,6
3,143,150,144,7
4,161,166,163,5
5,210,216,210,6
6,251,254,251,3
7,264,269,264,5
8,379,385,379,6
9,394,402,394,8
10,403,406,403,3
11,505,507,505,2
12,621,626,621,5
13,833,846,834,13
14,861,864,861,3
15,930,935,930,5
16,1028,1032,1028,4
17,1182,1188,1184,6
18,1275,1278,1275,3
19,1285,1288,1285,3
20,1474,1480,1474,6
21,1513,1520,1515,7
22,1683,1705,1683,22
23,1730,1746,1730,16
24,1828,1833,1828,5
25,1903,1915,1903,12
26,1973,1988,1973,15
27,2036,2048,2038,12
28,2079,2085,2081,6
29,2144,2147,2144,3
30,2183,2186,2183,3
31,2229,2234,2231,5
32,2278,2287,2278,9
33,2308,2315,2309,7
34,2394,2401,2396,7
35,2451,2457,2451,6
36,2601,2607,2603,6
37,2705,2718,2705,13
38,2765,2769,2768,4
39,2785,2817,2785,32
40,2854,2866,2854,12
41,2876,2882,2877,6
42,2907,2912,2909,5
43,2970,2973,2970,3
44,3024,3029,3026,5
45,3099,3111,3102,12
46,3165,3170,3167,5
47,3264,3270,3266,6
48,3292,3298,3294,6
49,3447,3450,3447,3
50,3502,3504,3502,2
51,3637,3641,3637,4
52,3682,3687,3682,5
53,3762,3767,3762,5
54,3848,3851,3848,3
55,3905,3926,3905,21
56,4009,4014,4009,5
57,4066,4069,4066,3
58,4150,4168,4150,18
59,4261,4269,4261,8
60,4309,4314,4309,5
61,4417,4422,4420,5
62,4439,4472,4439,33
63,4530,4582,4530,52
64,4583,4587,4583,4
65,4648,4655,4650,7
66,4678,4682,4678,4
67,4881,4884,4881,3
68,4960,4964,4960,4
69,4989,4995,4989,6
70,5008,5011,5008,3
71,5038,5043,5040,5
72,5129,5137,5129,8
73,5204,5223,5204,19
74,5253,5256,5253,3
75,5299,5330,5299,31
76,5388,5393,5388,5
77,5397,5399,5397,2
78,5667,5696,5667,29
79,5731,5738,5731,7
80,5918,5929,5918,11
81,6162,6165,6162,3
82,6203,6215,6203,12
83,6216,6221,6216,5
84,6243,6247,6243,4
85,6397,6405,6399,8
86,6409,6415,6411,6
87,6450,6464,6450,14
88,6534,6546,6534,12
89,6579,6599,6579,20
90,6658,6661,6658,3
91,6711,6714,6711,3
92,6768,6774,6768,6
93,6803,6816,6803,13
94,6887,6894,6889,7
95,7015,7027,7015,12
96,7072,7082,7073,10
97,7129,7132,7129,3
98,7164,7168,7164,4
99,7179,7184,7179,5
100,7230,7237,7230,7
101,7394,7397,7394,3
102,7460,7466,7462,6
103,7508,7512,7508,4
104,7540,7545,7540,5
105,7554,7557,7554,3
106,7594,7596,7594,2
107,7673,7677,7673,4
108,7684,7687,7684,3
109,7753,7758,7755,5
110,7792,7798,7792,6
111,7844,7848,7844,4
112,7895,7899,7895,4
113,7948,7952,7948,4
114,7990,8014,7990,24
115,8056,8059,8056,3
116,8067,8069,8067,2
117,8099,8104,8099,5
118,8116,8119,8116,3
119,8137,8141,8137,4
120,8175,8180,8178,5
121,8220,8225,8223,5
122,8338,8343,8338,5
123,8407,8410,8407,3
124,8441,8444,8441,3
125,8454,8458,8454,4
126,8503,8507,8504,4
127,8564,8578,8564,14
128,8585,8590,8585,5
129,8692,8705,8692,13
130,8826,8857,8826,31
131,8858,8861,8858,3
132,8973,8976,8973,3
