,Start_blink,End_blink,Blink_frame,No_of_frames
0,18,23,18,5
1,80,85,83,5
2,181,185,182,4
3,264,268,265,4
4,379,381,380,2
5,398,403,400,5
6,428,432,429,4
7,469,472,470,3
8,480,531,483,51
9,562,568,563,6
10,798,800,798,2
11,891,897,892,6
12,962,963,962,1
13,1137,1140,1138,3
14,1521,1527,1524,6
15,1608,1618,1609,10
16,1784,1787,1785,3
17,1941,1947,1943,6
18,1956,1959,1957,3
19,2120,2124,2122,4
20,2315,2317,2316,2
21,2419,2424,2422,5
22,2548,2551,2549,3
23,2959,2964,2961,5
24,3173,3178,3174,5
25,3203,3212,3204,9
26,3275,3283,3278,8
27,3355,3361,3356,6
28,3731,3734,3732,3
29,3936,3941,3937,5
30,4003,4007,4004,4
31,4030,4032,4031,2
32,4126,4128,4127,2
33,4275,4281,4279,6
34,4661,4664,4663,3
35,4810,4814,4812,4
36,5020,5024,5022,4
37,5083,5087,5084,4
38,5221,5224,5223,3
39,5417,5420,5419,3
40,5505,5510,5507,5
41,5665,5668,5666,3
42,5710,5714,5711,4
43,5808,5811,5810,3
44,5874,5878,5875,4
45,6004,6007,6004,3
46,6281,6285,6282,4
47,6529,6530,6529,1
48,6730,6734,6731,4
49,6786,6790,6787,4
50,6832,6835,6833,3
51,7038,7040,7039,2
52,7349,7352,7349,3
53,7526,7530,7527,4
54,7588,7591,7590,3
55,7633,7636,7634,3
56,7870,7874,7872,4
57,7945,7947,7945,2
58,8023,8026,8024,3
59,8204,8207,8205,3
60,8218,8220,8219,2
61,8341,8344,8342,3
62,8477,8481,8478,4
63,8571,8575,8573,4
64,8753,8757,8754,4
65,8811,8815,8813,4
66,9155,9159,9156,4
67,9254,9257,9255,3
68,9699,9700,9699,1
69,9780,9783,9781,3
70,9799,9804,9800,5
71,9822,9828,9823,6
72,9940,9943,9941,3
73,10139,10144,10142,5
74,10258,10262,10260,4
75,10471,10475,10472,4
76,10542,10545,10543,3
77,10582,10588,10583,6
78,10767,10770,10767,3
79,11187,11189,11187,2
80,11721,11727,11722,6
81,11870,11873,11871,3
82,12169,12173,12172,4
83,12209,12211,12210,2
84,12373,12375,12374,2
85,12433,12437,12435,4
86,12468,12473,12470,5
87,12584,12589,12586,5
88,12692,12696,12695,4
89,13236,13239,13237,3
90,13688,13692,13688,4
91,13722,13726,13724,4
92,13757,13761,13759,4
93,14004,14009,14006,5
94,14101,14103,14102,2
95,14164,14168,14164,4
96,14176,14179,14177,3
97,14211,14216,14214,5
98,14300,14303,14301,3
99,14413,14418,14415,5
100,14616,14621,14616,5
101,14905,14908,14906,3
102,15287,15290,15288,3
103,15431,15434,15432,3
104,15545,15549,15546,4
105,15574,15577,15575,3
106,15688,15692,15689,4
107,15731,15732,15731,1
108,15754,15758,15756,4
109,15826,15830,15828,4
110,15948,15951,15949,3
111,16038,16041,16040,3
112,16067,16070,16069,3
113,16163,16165,16164,2
114,16406,16408,16407,2
115,16466,16471,16469,5
116,16602,16606,16603,4
117,16880,16885,16883,5
118,17032,17035,17033,3
119,17153,17155,17154,2
120,17176,17180,17177,4
121,17284,17287,17285,3
122,17500,17509,17502,9
123,17532,17536,17533,4
124,17668,17673,17670,5
125,17865,17868,17867,3
126,18180,18183,18181,3
127,18364,18368,18366,4
128,18599,18603,18600,4
129,18714,18718,18715,4
130,18903,18907,18905,4
131,18974,18978,18975,4
132,19099,19104,19100,5
133,19200,19205,19201,5
134,19281,19285,19282,4
135,19373,19377,19373,4
136,19485,19489,19486,4
137,19694,19696,19695,2
138,19784,19786,19785,2
139,19839,19846,19842,7
140,19908,19942,19909,34
141,20019,20023,20020,4
142,20048,20051,20049,3
143,20116,20119,20117,3
144,20231,20240,20235,9
145,20420,20423,20421,3
146,20632,20635,20634,3
147,20658,20661,20659,3
148,20687,20689,20688,2
149,20883,20887,20885,4
150,21072,21077,21073,5
151,21184,21188,21186,4
152,21348,21353,21350,5
153,21427,21432,21429,5
154,21548,21552,21551,4
155,21662,21666,21664,4
156,21882,21886,21883,4
157,21904,21909,21906,5
158,22126,22132,22128,6
159,22204,22206,22205,2
160,22432,22436,22434,4
161,22802,22807,22805,5
162,23009,23012,23010,3
163,23180,23185,23180,5
164,23349,23355,23351,6
165,23385,23392,23387,7
166,23470,23474,23472,4
167,23559,23562,23560,3
168,23742,23743,23742,1
169,23764,23766,23765,2
170,23809,23813,23811,4
171,23826,23829,23827,3
172,23886,23890,23888,4
173,23922,23927,23925,5
174,23984,23989,23987,5
175,24043,24046,24044,3
176,24074,24077,24075,3
177,24197,24201,24198,4
178,24373,24378,24377,5
179,24535,24538,24536,3
180,24598,24601,24600,3
181,24708,24714,24711,6
182,24847,24850,24848,3
183,25017,25019,25018,2
184,25043,25047,25045,4
185,25096,25108,25098,12
186,25137,25141,25139,4
187,25176,25180,25178,4
188,25391,25395,25393,4
189,25447,25453,25448,6
190,25476,25478,25477,2
191,25566,25572,25568,6
192,25583,25590,25587,7
193,25751,25757,25755,6
194,25823,25827,25824,4
195,25901,25907,25903,6
196,25913,25924,25914,11
197,25925,25935,25925,10
198,26056,26072,26057,16
199,26160,26168,26163,8
200,26248,26253,26249,5
201,26576,26580,26577,4
202,26605,26606,26605,1
203,26638,26642,26639,4
204,26741,26744,26742,3
205,26940,26943,26941,3
206,27049,27051,27050,2
207,27089,27093,27090,4
208,27159,27163,27161,4
209,27440,27444,27441,4
210,27539,27545,27542,6
211,27654,27658,27656,4
212,27780,27785,27781,5
213,27868,27874,27869,6
214,27966,27971,27968,5
215,28043,28048,28046,5
216,28139,28143,28140,4
217,28281,28285,28282,4
218,28320,28325,28322,5
219,28402,28406,28403,4
220,28511,28515,28512,4
221,28673,28678,28675,5
222,28854,28858,28855,4
223,28882,28885,28884,3
224,29000,29004,29001,4
225,29027,29032,29028,5
226,29071,29074,29072,3
227,29087,29090,29088,3
228,29198,29203,29200,5
229,29297,29301,29300,4
230,29430,29435,29432,5
231,29514,29518,29515,4
232,29544,29545,29544,1
233,29605,29609,29606,4
234,29694,29698,29695,4
235,29806,29810,29807,4
236,30106,30112,30110,6
237,30169,30173,30171,4
238,30262,30266,30263,4
239,30389,30393,30391,4
240,30454,30458,30456,4
241,30554,30556,30555,2
242,30695,30699,30696,4
243,30823,30828,30824,5
244,30916,30920,30917,4
245,30954,30958,30955,4
246,31027,31032,31029,5
247,31123,31125,31123,2
248,31248,31250,31249,2
249,31354,31358,31356,4
250,31419,31422,31420,3
251,31616,31618,31617,2
252,32019,32023,32022,4
253,32141,32144,32143,3
254,32176,32181,32178,5
255,32329,32331,32330,2
256,32522,32525,32523,3
257,32548,32552,32550,4
258,32654,32660,32656,6
259,32938,32942,32940,4
260,33040,33044,33041,4
261,33099,33101,33100,2
262,33182,33186,33183,4
263,33364,33368,33365,4
264,33456,33459,33457,3
265,33544,33546,33545,2
266,33568,33572,33569,4
267,33646,33649,33648,3
268,33913,33916,33915,3
269,34005,34007,34006,2
270,34020,34022,34021,2
271,34136,34141,34140,5
272,34363,34366,34364,3
273,34638,34641,34640,3
274,34693,34698,34695,5
275,34816,34819,34817,3
276,34992,34997,34993,5
277,35044,35048,35045,4
278,35204,35211,35206,7
279,35342,35344,35343,2
280,35351,35360,35353,9
281,35483,35487,35484,4
282,35646,35649,35647,3
283,35717,35721,35718,4
284,35767,35769,35768,2
285,35967,35972,35968,5
286,36206,36210,36207,4
287,36259,36264,36262,5
288,36385,36390,36386,5
289,36669,36673,36670,4
290,36880,36883,36881,3
291,36981,36985,36982,4
292,37079,37082,37081,3
293,37227,37234,37228,7
294,37349,37351,37350,2
295,37378,37386,37378,8
296,37475,37482,37476,7
297,37689,37691,37689,2
298,37799,37802,37800,3
299,37898,37901,37900,3
300,37991,37994,37993,3
301,38461,38464,38462,3
302,38597,38602,38598,5
303,39064,39068,39065,4
304,39140,39144,39141,4
305,39230,39234,39231,4
306,39430,39432,39431,2
307,39529,39532,39531,3
308,39551,39554,39552,3
309,39607,39612,39609,5
310,39846,39849,39848,3
311,39895,39903,39898,8
312,39909,39914,39911,5
313,39974,39979,39976,5
314,40098,40101,40100,3
315,40262,40265,40263,3
316,40304,40308,40305,4
317,40392,40394,40393,2
318,40426,40430,40428,4
319,40521,40527,40523,6
320,40715,40718,40716,3
321,40732,40733,40732,1
322,40783,40785,40783,2
323,40807,40811,40808,4
324,40960,40961,40960,1
325,41068,41071,41069,3
326,41132,41134,41132,2
327,41262,41265,41262,3
328,41379,41383,41381,4
329,41515,41519,41517,4
330,41616,41627,41616,11
331,41756,41762,41759,6
332,41904,41911,41905,7
333,41989,41996,41993,7
334,42315,42318,42317,3
335,42493,42497,42495,4
336,42704,42707,42706,3
337,42845,42850,42846,5
338,42963,42966,42964,3
339,43021,43023,43021,2
340,43104,43108,43106,4
341,43158,43165,43159,7
342,43324,43327,43325,3
343,43375,43378,43376,3
344,43488,43491,43489,3
345,43537,43541,43539,4
346,43608,43611,43609,3
347,43733,43737,43735,4
348,43818,43822,43820,4
349,43957,43961,43959,4
350,44133,44139,44135,6
351,44273,44277,44275,4
352,44312,44315,44313,3
353,44695,44699,44697,4
354,44728,44732,44730,4
355,44778,44783,44779,5
356,44799,44801,44800,2
357,44850,44854,44851,4
358,45003,45007,45005,4
359,45157,45161,45158,4
360,45290,45293,45292,3
361,45365,45369,45366,4
362,45564,45569,45567,5
363,45687,45689,45688,2
364,45775,45779,45778,4
365,45876,45878,45877,2
366,45978,45983,45982,5
367,46055,46058,46056,3
368,46197,46202,46199,5
369,46255,46259,46256,4
370,46505,46510,46508,5
371,46651,46655,46652,4
372,46793,46797,46795,4
373,46903,46906,46904,3
374,46933,46937,46934,4
375,46962,46966,46963,4
376,47025,47031,47027,6
377,47164,47166,47165,2
378,47319,47329,47320,10
379,47415,47418,47417,3
380,47491,47494,47492,3
381,47599,47603,47600,4
382,47686,47690,47687,4
383,47816,47820,47818,4
384,47925,47928,47926,3
385,48105,48108,48106,3
386,48188,48190,48189,2
387,48223,48226,48224,3
388,48275,48279,48276,4
389,48372,48376,48373,4
390,48466,48469,48466,3
391,48527,48532,48530,5
392,48591,48594,48593,3
393,48634,48636,48635,2
394,48676,48679,48678,3
395,48796,48800,48798,4
396,48828,48833,48829,5
397,48868,48871,48869,3
398,48921,48924,48923,3
399,49163,49168,49164,5
400,49301,49302,49301,1
401,49313,49315,49314,2
402,49500,49504,49502,4
403,49595,49598,49596,3
404,49732,49734,49733,2
405,49978,49981,49979,3
406,50119,50121,50120,2
407,50355,50357,50356,2
408,50390,50394,50391,4
409,50454,50458,50455,4
410,50533,50537,50534,4
411,50571,50574,50573,3
412,50713,50716,50714,3
413,51022,51026,51024,4
414,51131,51135,51133,4
415,51290,51292,51291,2
416,51316,51318,51317,2
417,51351,51354,51352,3
418,51531,51534,51532,3
419,51723,51726,51724,3
420,51772,51777,51773,5
421,51892,51895,51894,3
422,52299,52302,52300,3
423,52381,52384,52382,3
424,52476,52479,52478,3
425,52710,52713,52711,3
426,52891,52894,52892,3
427,52946,52951,52950,5
428,53658,53662,53660,4
429,53762,53764,53763,2
430,53909,53914,53911,5
431,54010,54015,54011,5
432,54112,54115,54113,3
433,54186,54190,54187,4
434,54268,54271,54270,3
435,54390,54394,54391,4
436,54523,54526,54524,3
437,54616,54620,54618,4
438,54732,54736,54734,4
439,54801,54802,54801,1
440,54965,54969,54967,4
441,55274,55284,55277,10
442,55336,55341,55338,5
443,55395,55399,55396,4
444,55492,55497,55493,5
445,55566,55570,55567,4
446,55673,55677,55674,4
447,56001,56004,56001,3
448,56077,56080,56078,3
449,56122,56125,56123,3
450,56251,56253,56251,2
451,56390,56392,56391,2
452,56431,56435,56432,4
453,56588,56592,56590,4
454,56741,56742,56741,1
455,56789,56791,56790,2
456,57059,57064,57062,5
457,57365,57370,57365,5
458,57462,57466,57463,4
459,57611,57614,57613,3
460,57737,57740,57738,3
461,57875,57879,57878,4
462,57969,57972,57970,3
463,58043,58044,58043,1
464,58120,58125,58122,5
465,58171,58177,58173,6
466,58321,58323,58322,2
467,58490,58495,58491,5
468,58583,58587,58583,4
469,58651,58655,58652,4
470,58696,58700,58698,4
471,58762,58764,58763,2
472,58851,58855,58852,4
473,58947,58950,58948,3
474,59010,59013,59011,3
475,59090,59093,59091,3
476,59131,59134,59133,3
477,59177,59180,59178,3
478,59213,59218,59215,5
479,59329,59331,59330,2
480,59382,59385,59383,3
481,59442,59444,59443,2
482,59632,59636,59634,4
483,59651,59656,59652,5
484,59671,59675,59672,4
485,59722,59728,59723,6
486,59782,59785,59783,3
487,59819,59824,59820,5
488,59848,59856,59850,8
489,60003,60006,60005,3
490,60045,60049,60046,4
491,60085,60091,60087,6
492,60250,60255,60251,5
493,60395,60398,60396,3
494,60452,60463,60455,11
495,60478,60480,60479,2
496,60602,60606,60603,4
497,60676,60682,60677,6
498,60690,60695,60692,5
499,60740,60744,60741,4
500,60820,60825,60823,5
501,60963,60966,60964,3
502,61002,61006,61003,4
503,61080,61083,61082,3
504,61122,61127,61123,5
505,61172,61174,61173,2
506,61248,61256,61249,8
507,61303,61307,61304,4
508,61486,61493,61487,7
509,61499,61501,61500,2
510,61729,61732,61730,3
511,61848,61852,61849,4
512,62008,62010,62009,2
513,62054,62057,62055,3
514,62229,62234,62230,5
515,62390,62393,62392,3
516,62501,62504,62502,3
517,62668,62670,62669,2
518,62689,62691,62690,2
519,62854,62858,62856,4
520,63011,63016,63014,5
521,63665,63671,63668,6
522,63740,63746,63741,6
523,63971,63976,63972,5
524,64253,64258,64255,5
525,64371,64374,64372,3
526,64390,64394,64391,4
527,64478,64480,64479,2
528,64501,64504,64502,3
529,64656,64660,64657,4
530,64830,64835,64833,5
531,64898,64900,64899,2
532,65116,65120,65118,4
533,65464,65470,65465,6
534,65687,65689,65688,2
535,65929,65935,65931,6
536,65961,65973,65962,12
537,66162,66166,66163,4
538,66181,66186,66182,5
539,66231,66236,66232,5
540,66340,66344,66342,4
541,66678,66680,66679,2
542,66770,66774,66771,4
543,66808,66813,66809,5
544,66938,66941,66939,3
545,67316,67320,67318,4
546,67333,67336,67334,3
547,67531,67534,67533,3
548,67740,67745,67743,5
549,67958,67963,67959,5
550,67994,67997,67995,3
551,68173,68175,68174,2
552,68318,68323,68321,5
553,68451,68458,68454,7
554,68473,68475,68474,2
555,68493,68496,68495,3
556,68619,68622,68620,3
557,68735,68738,68736,3
558,68808,68811,68809,3
559,68905,68908,68906,3
560,68953,68956,68954,3
561,69072,69075,69074,3
562,69100,69104,69101,4
563,69333,69336,69334,3
564,69525,69528,69526,3
565,69760,69764,69762,4
566,69890,69895,69892,5
567,69985,69990,69986,5
568,70074,70078,70077,4
569,70186,70191,70188,5
570,70240,70246,70242,6
571,70983,70986,70984,3
572,71300,71302,71301,2
573,71338,71343,71340,5
574,71360,71366,71360,6
575,71702,71709,71706,7
576,71823,71826,71825,3
577,71947,71952,71950,5
578,71997,72002,71999,5
579,72218,72222,72220,4
580,72257,72259,72258,2
581,72442,72447,72444,5
582,72485,72489,72486,4
583,72636,72640,72637,4
584,72766,72770,72767,4
585,72889,72893,72892,4
586,73014,73019,73016,5
587,73173,73177,73175,4
588,73241,73243,73241,2
589,73310,73311,73310,1
590,73574,73578,73575,4
591,73768,73771,73770,3
592,73821,73824,73822,3
593,73989,73994,73992,5
594,74064,74069,74066,5
595,74219,74222,74220,3
596,74387,74392,74389,5
597,74675,74678,74676,3
598,74834,74837,74835,3
599,74959,74962,74960,3
600,75222,75225,75223,3
601,75317,75319,75318,2
602,75362,75365,75363,3
603,75658,75661,75659,3
604,75890,75894,75892,4
605,76073,76076,76074,3
606,76106,76110,76107,4
607,76429,76430,76429,1
608,76544,76547,76545,3
609,76682,76685,76683,3
610,76806,76808,76807,2
611,76911,76916,76911,5
612,77126,77129,77128,3
613,77441,77443,77442,2
614,77831,77834,77832,3
615,78034,78037,78034,3
616,78310,78312,78311,2
617,78710,78714,78711,4
618,78854,78857,78856,3
619,79083,79087,79085,4
620,79116,79119,79117,3
621,79238,79243,79239,5
622,79272,79276,79273,4
623,79520,79523,79521,3
624,79559,79567,79561,8
625,79590,79595,79592,5
626,79613,79621,79614,8
627,79632,79637,79634,5
628,79821,79827,79823,6
629,79864,79869,79867,5
630,79916,79921,79918,5
631,79926,79929,79927,3
632,80107,80112,80109,5
633,80131,80135,80133,4
634,80227,80230,80229,3
635,80278,80280,80279,2
636,80355,80359,80356,4
637,80371,80373,80372,2
638,80419,80420,80419,1
639,80447,80448,80447,1
640,80516,80519,80518,3
641,80535,80538,80537,3
642,80615,80622,80618,7
643,80733,80735,80734,2
644,80951,80956,80952,5
645,81033,81036,81035,3
646,81107,81110,81109,3
647,81516,81519,81517,3
648,81878,81881,81880,3
649,82486,82490,82487,4
650,83092,83094,83093,2
651,83110,83112,83111,2
652,83492,83495,83493,3
653,84676,84678,84677,2
654,84954,84958,84956,4
655,85029,85032,85031,3
656,85063,85065,85063,2
657,85099,85101,85099,2
658,85866,85868,85867,2
659,86221,86224,86222,3
660,86330,86336,86332,6
661,86772,86773,86772,1
662,87084,87087,87085,3
663,87533,87536,87534,3
664,87580,87583,87582,3
665,88184,88187,88185,3
666,88932,88934,88932,2
667,89028,89031,89029,3
668,89110,89114,89110,4
669,89135,89138,89136,3
670,89147,89148,89147,1
671,89398,89400,89398,2
672,89661,89665,89662,4
673,89705,89713,89706,8
674,89858,89860,89859,2
675,89893,89895,89894,2
676,90038,90042,90039,4
677,90058,90062,90061,4
678,90265,90267,90265,2
679,90292,90297,90296,5
680,90354,90356,90355,2
681,90394,90397,90395,3
682,91126,91129,91127,3
683,91421,91426,91422,5
684,91883,91885,91883,2
685,91993,91995,91994,2
686,92008,92013,92009,5
687,92515,92520,92515,5
688,92759,92761,92760,2
689,92809,92812,92810,3
690,93155,93158,93156,3
691,93193,93196,93194,3
692,93221,93223,93222,2
693,93543,93545,93543,2
694,93572,93574,93573,2
695,93916,93920,93917,4
696,94339,94343,94342,4
697,94473,94478,94476,5
698,94767,94774,94767,7
699,94870,94872,94871,2
700,95667,95670,95668,3
701,95751,95755,95753,4
702,95872,95874,95873,2
703,96058,96059,96058,1
704,96309,96313,96311,4
705,96330,96333,96332,3
706,96474,96476,96475,2
707,96536,96540,96539,4
708,96587,96591,96589,4
709,96603,96606,96604,3
710,96695,96698,96696,3
711,96731,96734,96732,3
712,96780,96784,96781,4
713,96870,96872,96871,2
714,97010,97014,97011,4
715,97194,97198,97195,4
716,97246,97249,97247,3
717,97349,97351,97350,2
718,97466,97470,97467,4
719,97553,97555,97553,2
720,97975,97977,97976,2
721,98450,98455,98454,5
722,98563,98567,98564,4
723,98818,98823,98820,5
724,98994,98998,98995,4
725,99173,99175,99174,2
726,99468,99471,99469,3
727,99929,99931,99929,2
728,100034,100037,100035,3
729,100407,100411,100409,4
730,100430,100435,100431,5
731,100440,100443,100442,3
732,100606,100611,100608,5
733,100659,100662,100660,3
734,100689,100692,100690,3
735,100868,100873,100871,5
736,101042,101049,101045,7
737,101061,101063,101062,2
738,101732,101734,101733,2
739,101871,101874,101871,3
740,101910,101914,101910,4
741,102252,102261,102252,9
742,102428,102431,102428,3
743,102481,102485,102481,4
744,102508,102509,102508,1
745,102663,102665,102663,2
746,102683,102687,102684,4
747,102907,102911,102908,4
748,103033,103035,103033,2
749,103364,103366,103365,2
