,Start_blink,End_blink,Blink_frame,No_of_frames
0,6,10,8,4
1,22,28,25,6
2,50,57,50,7
3,156,173,156,17
4,201,212,201,11
5,228,237,231,9
6,290,309,290,19
7,310,314,310,4
8,330,336,333,6
9,365,388,366,23
10,429,441,432,12
11,497,504,500,7
12,542,547,545,5
13,583,589,586,6
14,643,666,644,23
15,667,669,667,2
16,729,733,729,4
17,744,750,747,6
18,809,819,809,10
19,842,850,844,8
20,861,876,864,15
21,981,990,984,9
22,1335,1339,1337,4
23,1498,1510,1501,12
24,1540,1567,1542,27
25,1585,1596,1588,11
26,1658,1674,1658,16
27,1675,1681,1675,6
28,1720,1723,1720,3
29,1739,1763,1739,24
30,1764,1767,1764,3
31,1940,1943,1940,3
32,1959,1985,1962,26
33,2049,2062,2052,13
34,2113,2118,2113,5
35,2170,2176,2173,6
36,2326,2333,2326,7
37,2531,2569,2531,38
38,2595,2616,2595,21
39,3092,3104,3092,12
40,3337,3359,3337,22
41,3360,3364,3360,4
42,3394,3400,3397,6
43,3447,3451,3447,4
44,3508,3525,3508,17
45,3526,3531,3526,5
46,3619,3622,3619,3
47,3714,3728,3714,14
48,3955,3962,3955,7
49,4015,4026,4016,11
50,4095,4101,4098,6
51,4139,4147,4141,8
52,4187,4192,4190,5
53,4270,4281,4272,11
54,4326,4333,4327,7
55,4429,4434,4429,5
56,4489,4500,4491,11
57,4572,4582,4574,10
58,4708,4774,4708,66
59,4849,4889,4849,40
60,4988,5004,4988,16
61,5086,5097,5089,11
62,5130,5134,5132,4
63,5166,5175,5169,9
64,5212,5218,5214,6
65,5286,5292,5289,6
66,5379,5397,5381,18
67,5589,5596,5590,7
68,5947,5955,5949,8
69,6020,6037,6023,17
70,6112,6131,6112,19
71,6199,6205,6199,6
72,6243,6251,6246,8
73,6313,6320,6315,7
74,6345,6359,6346,14
75,6573,6588,6576,15
76,6611,6628,6613,17
77,7035,7042,7038,7
78,7138,7143,7139,5
79,7166,7273,7166,107
80,7274,7288,7274,14
81,7353,7358,7356,5
82,7418,7426,7421,8
83,7485,7495,7486,10
84,7539,7549,7542,10
85,7604,7612,7607,8
86,7718,7724,7718,6
87,7791,7800,7792,9
88,7874,7879,7874,5
89,7890,7896,7893,6
90,7951,7959,7953,8
91,7987,7996,7990,9
92,8022,8032,8025,10
93,8060,8077,8063,17
94,8101,8131,8104,30
95,8166,8173,8168,7
96,8194,8202,8196,8
97,8318,8326,8321,8
98,8381,8390,8384,9
99,8455,8465,8457,10
100,8511,8520,8513,9
101,8569,8591,8572,22
102,8685,8691,8687,6
103,8701,8704,8701,3
104,8728,8733,8728,5
105,8749,8765,8752,16
106,8791,8804,8794,13
107,8836,8851,8838,15
108,8917,8931,8920,14
109,8948,8957,8951,9
110,8995,9005,8998,10
111,9037,9045,9039,8
112,9071,9075,9071,4
113,9147,9156,9150,9
114,9194,9206,9195,12
115,9225,9231,9228,6
116,9283,9286,9283,3
117,9376,9382,9379,6
118,9407,9414,9410,7
119,9450,9452,9450,2
120,9499,9514,9499,15
121,9568,9575,9571,7
122,9582,9589,9585,7
123,9622,9626,9622,4
124,9713,9719,9715,6
125,9733,9740,9735,7
126,9783,9798,9784,15
127,9830,9845,9830,15
128,9880,9898,9880,18
129,9955,9963,9955,8
130,9969,9973,9970,4
131,10099,10111,10101,12
132,10204,10210,10204,6
133,10266,10286,10269,20
134,10307,10314,10309,7
135,10382,10389,10383,7
136,10428,10433,10428,5
137,10494,10499,10494,5
138,10513,10526,10513,13
139,10590,10596,10592,6
140,10644,10650,10646,6
141,10703,10708,10703,5
142,10717,10721,10717,4
143,10756,10761,10758,5
144,10780,10784,10780,4
145,10788,10794,10791,6
146,10897,10901,10898,4
147,10947,10949,10947,2
148,11008,11014,11011,6
149,11066,11073,11069,7
150,11113,11123,11115,10
151,11249,11255,11252,6
152,11267,11271,11267,4
153,11365,11388,11365,23
154,11389,11398,11389,9
155,11402,11405,11402,3
156,11440,11458,11440,18
157,11480,11485,11482,5
158,11533,11541,11536,8
159,11576,11581,11578,5
160,11625,11630,11628,5
161,11698,11724,11700,26
162,11745,11750,11746,5
163,11835,11840,11836,5
164,11872,11883,11872,11
165,11958,11988,11958,30
166,12047,12053,12049,6
167,12197,12205,12197,8
168,12228,12235,12231,7
169,12285,12289,12285,4
170,12326,12330,12326,4
171,12386,12391,12386,5
172,12452,12462,12452,10
173,12499,12506,12501,7
174,12560,12563,12560,3
175,12573,12579,12573,6
176,12629,12638,12631,9
177,12690,12695,12690,5
178,12716,12720,12716,4
179,12728,12736,12731,8
180,12742,12746,12743,4
181,12784,12793,12786,9
182,12800,12820,12802,20
183,12867,12871,12867,4
184,12888,12893,12888,5
185,12915,12923,12918,8
186,12943,12952,12945,9
187,13035,13057,13038,22
188,13199,13207,13201,8
189,13292,13301,13294,9
190,13397,13403,13400,6
191,13410,13416,13412,6
192,13427,13432,13430,5
193,13472,13497,13472,25
194,13498,13504,13498,6
195,13587,13590,13587,3
196,13676,13681,13678,5
197,13718,13724,13721,6
198,13736,13738,13736,2
199,13750,13755,13752,5
200,13813,13821,13814,8
201,13864,13874,13864,10
202,13919,13930,13921,11
203,13971,13985,13971,14
204,14000,14006,14002,6
205,14071,14082,14074,11
206,14299,14356,14299,57
207,14357,14363,14357,6
208,14380,14385,14382,5
209,14578,14683,14578,105
210,14684,14697,14684,13
211,14907,14911,14907,4
212,14964,15035,14964,71
213,15036,15042,15036,6
214,15094,15098,15094,4
215,15104,15108,15104,4
216,15183,15191,15186,8
217,15254,15258,15256,4
218,15381,15391,15384,10
219,15422,15430,15424,8
220,15476,15485,15476,9
221,15533,15538,15535,5
222,15706,15720,15708,14
223,15774,15793,15777,19
224,15842,15850,15844,8
225,15979,15987,15981,8
226,16066,16075,16066,9
227,16163,16177,16164,14
228,16278,16374,16280,96
229,16431,16437,16433,6
230,16496,16506,16500,10
231,16552,16558,16555,6
232,16612,16618,16615,6
233,16654,16658,16654,4
234,16707,16714,16707,7
235,16920,16925,16922,5
236,17069,17075,17072,6
237,17094,17099,17096,5
238,17161,17167,17161,6
239,17208,17211,17209,3
240,17241,17246,17241,5
241,17308,17315,17310,7
242,17357,17364,17359,7
243,17393,17396,17393,3
244,17451,17509,17451,58
245,17510,17515,17510,5
246,17524,17527,17524,3
247,17692,17695,17692,3
248,17726,17731,17728,5
249,17790,17803,17790,13
250,17847,17851,17847,4
251,18115,18118,18115,3
252,18206,18210,18206,4
253,18246,18253,18246,7
254,18558,18578,18560,20
255,18579,18582,18579,3
256,18634,18640,18637,6
257,18658,18664,18658,6
258,18699,18705,18699,6
259,18753,18758,18753,5
260,18850,18853,18850,3
261,18942,18945,18942,3
262,19004,19010,19007,6
263,19057,19073,19057,16
264,19092,19098,19095,6
265,19135,19149,19135,14
266,19175,19179,19175,4
267,19224,19231,19224,7
268,19297,19309,19297,12
269,19354,19362,19354,8
270,19437,19442,19439,5
271,19472,19475,19472,3
272,19635,19638,19635,3
273,19676,19680,19676,4
274,19701,19707,19701,6
275,19790,19799,19790,9
276,19808,19812,19808,4
277,19856,19861,19858,5
278,19925,19931,19925,6
279,19989,19994,19990,5
280,20010,20013,20010,3
281,20061,20078,20063,17
282,20094,20097,20096,3
283,20115,20121,20115,6
284,20173,20177,20173,4
285,20201,20204,20201,3
286,20236,20243,20236,7
287,20291,20300,20291,9
288,20351,20358,20351,7
289,20418,20425,20418,7
290,20446,20454,20446,8
291,20511,20519,20512,8
292,20599,20611,20600,12
293,20759,20765,20759,6
294,20806,20816,20806,10
295,20856,20868,20856,12
296,20914,20917,20914,3
297,20935,20939,20935,4
298,20956,20962,20956,6
299,20990,20995,20990,5
300,21077,21086,21077,9
301,21139,21143,21139,4
302,21264,21269,21264,5
303,21323,21328,21325,5
304,21337,21343,21339,6
305,21418,21422,21418,4
306,21540,21546,21542,6
307,21610,21620,21612,10
308,21691,21701,21691,10
309,21964,21969,21964,5
310,22134,22145,22134,11
311,22255,22261,22257,6
312,22374,22378,22374,4
313,22421,22428,22421,7
314,22595,22618,22595,23
315,22632,22651,22633,19
316,22663,22667,22664,4
317,22696,22705,22696,9
318,22736,22758,22736,22
319,22772,22780,22772,8
320,22907,22917,22907,10
321,23109,23119,23111,10
322,23156,23161,23156,5
323,23222,23226,23222,4
324,23253,23256,23253,3
325,23304,23309,23304,5
326,23396,23400,23396,4
327,23444,23452,23444,8
328,23464,23470,23464,6
329,23499,23502,23499,3
330,23569,23574,23571,5
331,23725,23731,23728,6
332,23821,23827,23821,6
333,23896,23903,23898,7
334,24139,24155,24139,16
335,24216,24237,24216,21
336,24276,24282,24278,6
337,24345,24360,24345,15
338,24438,24444,24438,6
339,24546,24555,24548,9
340,24577,24581,24577,4
341,24847,24860,24847,13
342,25137,25141,25137,4
343,25168,25181,25168,13
344,25227,25232,25227,5
345,25282,25286,25282,4
346,25397,25399,25397,2
347,25414,25419,25416,5
348,25456,25460,25458,4
349,25477,25480,25477,3
350,25485,25490,25487,5
351,25678,25682,25678,4
352,25774,25785,25774,11
353,25852,25884,25852,32
354,25901,25905,25901,4
355,25941,25946,25941,5
356,26046,26053,26048,7
357,26169,26172,26169,3
358,26279,26282,26279,3
359,26308,26310,26308,2
360,26342,26344,26342,2
361,26441,26445,26441,4
362,26485,26493,26488,8
363,26624,26629,26626,5
364,26679,26682,26679,3
365,26687,26692,26689,5
366,26729,26735,26733,6
367,26811,26815,26813,4
368,26851,26864,26851,13
369,26912,26919,26915,7
370,27008,27015,27008,7
371,27108,27113,27110,5
372,27132,27136,27134,4
373,27194,27198,27194,4
374,27316,27322,27318,6
375,27349,27351,27349,2
376,27409,27413,27409,4
377,27440,27442,27440,2
378,27543,27547,27543,4
379,27641,27643,27641,2
380,27696,27701,27696,5
381,27714,27716,27714,2
382,27813,27819,27815,6
383,27855,27860,27857,5
384,27929,27939,27932,10
385,27967,27973,27969,6
386,28060,28064,28061,4
387,28166,28171,28168,5
388,28357,28378,28357,21
389,28387,28396,28387,9
390,28474,28482,28477,8
391,28513,28517,28513,4
392,28524,28539,28526,15
393,28587,28593,28590,6
394,28609,28617,28612,8
395,28668,28684,28671,16
396,28694,28699,28696,5
397,28727,28730,28727,3
398,28770,28775,28773,5
399,28832,28839,28834,7
400,28875,28890,28875,15
401,28921,28924,28921,3
402,28939,28942,28939,3
403,28957,28959,28957,2
404,28993,28999,28996,6
405,29069,29096,29069,27
406,29097,29100,29097,3
407,29193,29206,29193,13
408,29225,29232,29225,7
409,29237,29245,29240,8
410,29318,29335,29318,17
411,29384,29391,29384,7
412,29687,29690,29687,3
413,29742,29767,29742,25
414,29959,29962,29959,3
415,30067,30084,30069,17
416,30146,30158,30147,12
417,30186,30188,30186,2
418,30258,30260,30258,2
419,30318,30321,30318,3
420,30373,30391,30373,18
421,30414,30419,30416,5
422,30464,30489,30464,25
423,30495,30501,30497,6
424,30647,30667,30647,20
425,30728,30752,30731,24
426,30802,30808,30805,6
427,30834,30840,30836,6
428,30865,30869,30865,4
429,30879,30887,30881,8
430,30900,30912,30903,12
431,30956,30965,30959,9
432,30998,31028,30998,30
433,31048,31058,31048,10
434,31098,31104,31101,6
435,31219,31221,31219,2
436,31306,31311,31308,5
437,31365,31373,31365,8
438,31427,31433,31429,6
439,31504,31508,31504,4
440,31606,31611,31608,5
441,31658,31663,31660,5
442,31670,31674,31670,4
443,31731,31736,31733,5
444,31788,31793,31790,5
445,31851,31857,31853,6
446,31918,31923,31921,5
447,31967,31972,31970,5
448,31988,31993,31991,5
449,32026,32030,32026,4
450,32063,32068,32064,5
451,32145,32151,32148,6
452,32181,32185,32181,4
453,32196,32199,32196,3
454,32203,32208,32205,5
455,32253,32261,32253,8
456,32315,32322,32315,7
457,32375,32386,32375,11
458,32474,32480,32474,6
459,32491,32496,32494,5
460,32512,32517,32514,5
461,32553,32560,32555,7
462,32574,32579,32576,5
463,32619,32635,32622,16
464,32696,32702,32699,6
465,32744,32747,32744,3
466,32795,32800,32795,5
467,32858,32863,32860,5
468,32900,32906,32902,6
469,32938,32946,32940,8
470,33009,33016,33012,7
471,33053,33066,33053,13
472,33240,33249,33242,9
473,33300,33303,33300,3
474,33337,33343,33339,6
475,33502,33508,33502,6
476,33553,33561,33554,8
477,33579,33594,33579,15
478,33729,33733,33729,4
479,33882,33883,33882,1
480,33993,34037,33993,44
481,34094,34101,34096,7
482,34109,34114,34111,5
483,34143,34149,34146,6
484,34209,34215,34212,6
485,34218,34225,34221,7
486,34279,34281,34279,2
487,34377,34381,34377,4
488,34392,34395,34392,3
489,34428,34435,34430,7
490,34526,34532,34528,6
491,34617,34636,34619,19
492,34684,34692,34687,8
493,34746,34752,34749,6
494,34786,34790,34788,4
495,34805,34825,34805,20
496,34826,34830,34826,4
497,34876,34882,34879,6
498,34909,34949,34909,40
499,35015,35020,35017,5
500,35096,35102,35099,6
501,35139,35146,35142,7
502,35267,35281,35267,14
503,35292,35298,35294,6
504,35318,35338,35318,20
505,35363,35369,35366,6
506,35404,35409,35407,5
507,35424,35428,35426,4
508,35443,35447,35443,4
509,35506,35512,35508,6
510,35637,35646,35640,9
511,35727,35729,35727,2
512,35768,35772,35768,4
513,35837,35850,35840,13
514,35955,35959,35955,4
515,35968,35974,35970,6
516,36026,36030,36027,4
517,36104,36108,36104,4
518,36303,36306,36303,3
519,36389,36394,36391,5
