,Start_blink,End_blink,Blink_frame,No_of_frames
0,16,22,19,6
1,185,191,187,6
2,223,233,223,10
3,234,238,234,4
4,252,255,252,3
5,264,270,264,6
6,301,309,303,8
7,360,363,360,3
8,502,507,505,5
9,543,559,543,16
10,560,565,560,5
11,586,594,589,8
12,648,652,648,4
13,695,700,697,5
14,716,721,719,5
15,771,777,774,6
16,900,909,901,9
17,1017,1020,1017,3
18,1140,1144,1140,4
19,1294,1298,1296,4
20,1362,1366,1364,4
21,1375,1379,1377,4
22,1407,1410,1407,3
23,1468,1476,1468,8
24,1496,1504,1498,8
25,1636,1645,1636,9
26,1749,1756,1751,7
27,1839,1846,1841,7
28,1974,1978,1974,4
29,1991,2010,1994,19
30,2100,2105,2100,5
31,2344,2351,2344,7
32,2603,2609,2605,6
33,2632,2640,2635,8
34,2709,2715,2712,6
35,2778,2785,2781,7
36,2818,2827,2821,9
37,2865,2870,2867,5
38,2903,2908,2904,5
39,2928,2934,2930,6
40,3000,3007,3003,7
41,3010,3015,3013,5
42,3069,3074,3072,5
43,3168,3175,3170,7
44,3340,3346,3342,6
45,3496,3511,3497,15
46,3542,3547,3542,5
47,3569,3574,3571,5
48,3586,3589,3586,3
49,3693,3696,3693,3
50,3740,3745,3742,5
51,3778,3782,3778,4
52,3813,3819,3815,6
53,3863,3867,3863,4
54,3924,3929,3924,5
55,3970,3974,3970,4
56,4049,4053,4051,4
57,4099,4104,4101,5
58,4136,4138,4136,2
59,4185,4187,4185,2
60,4254,4259,4254,5
61,4367,4385,4367,18
62,4458,4466,4460,8
63,4473,4476,4473,3
64,4509,4516,4509,7
65,4535,4539,4535,4
66,4647,4653,4647,6
67,4663,4665,4663,2
68,4707,4711,4707,4
69,4769,4792,4769,23
70,4899,4905,4899,6
71,5032,5038,5032,6
72,5176,5182,5177,6
73,5458,5520,5458,62
74,5521,5537,5521,16
75,5695,5698,5695,3
76,5731,5734,5732,3
77,5761,5764,5761,3
78,5846,5881,5846,35
79,5908,5917,5908,9
80,6128,6130,6128,2
81,6150,6154,6150,4
82,6244,6332,6244,88
83,6333,6336,6333,3
84,6496,6531,6496,35
85,6613,6623,6613,10
86,6721,6727,6723,6
87,6861,6870,6861,9
88,7134,7148,7134,14
89,7582,7593,7582,11
90,7600,7604,7600,4
91,7663,7669,7666,6
92,7724,7748,7726,24
93,7863,7876,7863,13
94,7950,7954,7950,4
95,7985,7993,7986,8
96,8058,8130,8058,72
97,8195,8210,8195,15
98,8253,8260,8255,7
99,8390,8410,8390,20
100,8476,8487,8476,11
101,8622,8637,8625,15
102,8702,8735,8702,33
103,8756,8764,8756,8
104,8769,8780,8772,11
105,8890,8916,8890,26
106,9123,9129,9125,6
107,9310,9314,9310,4
108,9357,9478,9357,121
109,9479,9492,9479,13
110,9609,9745,9609,136
111,9746,9749,9746,3
112,9949,9995,9949,46
113,9996,10000,9996,4
114,10034,10037,10035,3
115,10199,10202,10199,3
116,10254,10278,10254,24
117,10306,10313,10308,7
118,10336,10346,10337,10
119,10431,10438,10434,7
120,10484,10489,10486,5
121,10542,10561,10542,19
122,10585,10600,10585,15
123,10633,10637,10634,4
124,10703,10812,10703,109
125,10869,10876,10871,7
126,11164,11190,11164,26
127,11430,11441,11430,11
128,11577,11582,11577,5
129,11784,11792,11787,8
130,11813,11817,11815,4
131,11879,11886,11882,7
