,Start_blink,End_blink,Blink_frame,No_of_frames
0,55,68,55,13
1,97,102,99,5
2,139,153,139,14
3,188,192,188,4
4,231,236,231,5
5,305,307,305,2
6,329,332,329,3
7,391,396,394,5
8,443,446,443,3
9,479,484,479,5
10,501,505,501,4
11,586,598,588,12
12,629,634,631,5
13,639,643,641,4
14,674,679,677,5
15,727,731,729,4
16,770,774,770,4
17,826,829,826,3
18,839,844,841,5
19,870,872,870,2
20,913,916,913,3
21,953,956,953,3
22,962,966,964,4
23,987,990,987,3
24,1006,1010,1008,4
25,1042,1066,1042,24
26,1079,1084,1081,5
27,1131,1135,1133,4
28,1208,1225,1208,17
29,1300,1303,1300,3
30,1320,1326,1323,6
31,1367,1374,1367,7
32,1389,1395,1391,6
33,1401,1405,1403,4
34,1414,1417,1414,3
35,1431,1433,1431,2
36,1516,1520,1516,4
37,1529,1535,1532,6
38,1557,1560,1557,3
39,1581,1583,1581,2
40,1612,1615,1612,3
41,1729,1733,1729,4
42,1776,1780,1776,4
43,1907,1972,1907,65
44,1973,1976,1973,3
45,2019,2023,2019,4
46,2029,2032,2029,3
47,2081,2084,2081,3
48,2146,2161,2146,15
49,2204,2207,2204,3
50,2211,2217,2214,6
51,2270,2275,2273,5
52,2320,2326,2322,6
53,2495,2513,2495,18
54,2555,2558,2555,3
55,2666,2683,2666,17
56,2720,2722,2720,2
57,2744,2768,2744,24
58,2769,2770,2769,1
59,2800,2820,2800,20
60,2821,2824,2821,3
61,2855,2864,2855,9
62,2878,2888,2880,10
63,2895,2901,2897,6
64,2924,2928,2924,4
65,2990,2996,2990,6
66,3011,3014,3011,3
67,3021,3027,3023,6
68,3192,3206,3192,14
69,3223,3228,3225,5
70,3269,3272,3269,3
71,3337,3374,3337,37
72,3375,3380,3375,5
73,3509,3536,3509,27
74,3650,3663,3650,13
75,3717,3723,3717,6
76,3774,3779,3774,5
77,3784,3788,3784,4
78,3828,3833,3828,5
79,3848,3856,3848,8
80,3922,3936,3922,14
81,3978,3987,3978,9
82,3988,3992,3988,4
83,4041,4046,4043,5
84,4101,4104,4101,3
85,4139,4144,4140,5
86,4190,4195,4191,5
87,4240,4243,4240,3
88,4280,4283,4280,3
89,4292,4297,4294,5
90,4339,4345,4339,6
91,4366,4372,4369,6
92,4423,4427,4425,4
93,4460,4464,4460,4
94,4491,4494,4491,3
95,4527,4531,4527,4
96,4570,4573,4570,3
97,4599,4603,4599,4
98,4619,4623,4619,4
99,4631,4639,4634,8
100,4656,4659,4656,3
101,4703,4709,4705,6
102,4732,4745,4732,13
103,4766,4770,4766,4
104,4810,4832,4810,22
105,4903,4909,4903,6
106,4921,4926,4924,5
107,4968,4973,4970,5
108,5079,5103,5079,24
109,5130,5140,5132,10
110,5213,5303,5213,90
111,5304,5313,5304,9
112,5349,5355,5351,6
113,5376,5432,5376,56
114,5433,5435,5433,2
115,5460,5471,5460,11
116,5522,5556,5522,34
117,5557,5561,5557,4
118,5602,5605,5602,3
119,5689,5693,5689,4
120,5774,5785,5774,11
121,5786,5788,5786,2
122,5904,5943,5904,39
123,5944,5951,5944,7
124,5999,6011,5999,12
125,6016,6021,6018,5
126,6025,6030,6028,5
127,6067,6071,6067,4
128,6100,6103,6100,3
129,6119,6122,6119,3
130,6127,6133,6129,6
131,6164,6168,6164,4
132,6373,6382,6373,9
133,6511,6537,6511,26
134,6555,6566,6557,11
135,6825,6835,6828,10
136,6864,6883,6864,19
137,6884,6889,6884,5
138,6902,6908,6904,6
139,6932,6941,6932,9
140,6951,6966,6951,15
141,7022,7037,7022,15
142,7060,7081,7062,21
143,7232,7239,7232,7
144,7260,7274,7260,14
145,7301,7304,7301,3
146,7359,7377,7359,18
147,7401,7404,7401,3
148,7449,7453,7449,4
149,7474,7479,7475,5
150,7486,7492,7488,6
151,7566,7587,7568,21
152,7665,7671,7665,6
153,7692,7697,7692,5
154,8048,8075,8048,27
155,8096,8108,8096,12
156,8127,8157,8127,30
157,8158,8162,8158,4
158,8204,8214,8204,10
159,8219,8225,8222,6
160,8303,8320,8303,17
161,8348,8363,8350,15
162,8391,8400,8394,9
163,8443,8450,8445,7
164,8490,8494,8492,4
165,8533,8537,8533,4
166,8636,8665,8636,29
167,8666,8675,8666,9
168,8750,8754,8750,4
169,8784,8792,8787,8
170,8894,8897,8894,3
171,8933,8940,8933,7
172,9023,9027,9023,4
173,9160,9163,9160,3
174,9226,9230,9227,4
175,9279,9282,9279,3
176,9312,9318,9314,6
177,9409,9417,9409,8
178,9598,9608,9598,10
179,9740,9756,9740,16
180,10081,10087,10081,6
181,10131,10152,10131,21
182,10189,10205,10189,16
183,10372,10438,10372,66
184,10503,10509,10503,6
185,10595,10601,10595,6
186,11470,11478,11472,8
187,11542,11546,11542,4
188,11603,11606,11603,3
189,11745,11748,11745,3
190,11846,11852,11848,6
191,11860,11865,11860,5
192,11988,11994,11989,6
193,12044,12060,12044,16
194,12061,12065,12061,4
195,12114,12127,12114,13
196,12195,12200,12195,5
197,12291,12311,12291,20
198,12324,12334,12326,10
199,12434,12463,12434,29
200,12476,12484,12476,8
201,12537,12552,12537,15
202,12764,12775,12764,11
203,12823,12898,12823,75
204,12927,12944,12927,17
205,13129,13134,13129,5
206,13175,13180,13175,5
207,13200,13243,13200,43
208,13300,13320,13300,20
209,13338,13346,13338,8
210,13411,13414,13411,3
211,13515,13520,13517,5
212,13609,13617,13611,8
213,13674,13682,13674,8
214,13697,13703,13697,6
215,13743,13749,13743,6
216,13799,13808,13800,9
217,13850,13855,13853,5
218,14071,14075,14071,4
219,14119,14127,14119,8
220,14168,14170,14168,2
221,14207,14219,14207,12
222,14292,14298,14292,6
223,14311,14316,14311,5
224,14362,14366,14362,4
225,14412,14418,14412,6
226,14728,14741,14728,13
227,14781,14798,14781,17
228,14995,15010,14997,15
229,15248,15253,15248,5
230,15296,15302,15297,6
231,15350,15361,15350,11
232,15401,15426,15401,25
233,15436,15441,15437,5
234,15556,15558,15556,2
235,15634,15657,15634,23
236,15681,15709,15681,28
237,15710,15714,15710,4
238,15716,15723,15719,7
239,15790,15798,15793,8
240,15808,15815,15810,7
241,15837,15853,15840,16
242,15906,15913,15909,7
243,16083,16090,16083,7
244,16098,16106,16101,8
245,16262,16269,16262,7
246,16320,16326,16322,6
247,16381,16388,16384,7
248,16412,16420,16415,8
249,16508,16515,16510,7
250,16528,16531,16528,3
251,16751,16793,16751,42
252,16800,16883,16800,83
253,16894,16904,16894,10
254,16997,17015,16997,18
255,17123,17143,17123,20
256,17179,17245,17179,66
257,17246,17263,17246,17
258,17300,17305,17301,5
259,17341,17349,17341,8
260,17378,17386,17379,8
261,17389,17396,17391,7
262,17435,17445,17435,10
263,17589,17633,17589,44
264,17678,17684,17680,6
265,17710,17720,17710,10
266,17754,17762,17757,8
267,17811,17815,17811,4
268,17829,17845,17832,16
269,17917,17921,17917,4
270,17949,17962,17949,13
271,17997,18001,17997,4
272,18115,18132,18115,17
273,18133,18135,18133,2
274,18199,18205,18202,6
275,18244,18249,18246,5
276,18331,18336,18331,5
277,18388,18393,18391,5
278,18426,18430,18426,4
279,18473,18476,18473,3
280,18531,18533,18531,2
281,18589,18592,18589,3
282,18719,18724,18721,5
283,18758,18768,18760,10
284,18858,18864,18861,6
285,18977,18980,18977,3
286,18992,18998,18994,6
287,19068,19073,19071,5
288,19078,19086,19081,8
289,19144,19148,19146,4
290,19200,19206,19203,6
291,19242,19250,19244,8
292,19294,19300,19296,6
293,19335,19339,19336,4
294,19406,19410,19407,4
295,19434,19438,19434,4
296,19476,19494,19478,18
297,19495,19499,19495,4
298,19535,19541,19537,6
299,19607,19661,19607,54
300,19662,19677,19662,15
301,19729,19741,19730,12
302,19763,19767,19763,4
303,19792,19797,19792,5
304,19856,19862,19856,6
305,19901,19905,19901,4
306,19949,19971,19949,22
307,20200,20217,20203,17
308,20307,20372,20307,65
309,20373,20378,20373,5
310,20402,20407,20404,5
311,20547,20554,20550,7
312,20650,20656,20652,6
313,20689,20694,20691,5
314,20734,20739,20736,5
315,20872,20878,20875,6
316,20904,20909,20906,5
317,21019,21022,21020,3
318,21090,21095,21093,5
319,21119,21132,21119,13
320,21229,21233,21229,4
321,21281,21286,21283,5
322,21338,21345,21341,7
323,21464,21469,21466,5
324,21519,21524,21519,5
325,21647,21653,21648,6
326,21661,21667,21664,6
327,21688,21693,21690,5
328,21744,21749,21744,5
329,21781,21785,21782,4
330,21825,21834,21825,9
331,21861,21866,21863,5
332,21873,21878,21875,5
333,21932,21946,21932,14
334,21987,21993,21990,6
335,22008,22017,22011,9
336,22065,22072,22065,7
337,22102,22107,22102,5
338,22113,22119,22116,6
339,22130,22149,22132,19
340,22232,22252,22232,20
341,22289,22301,22289,12
342,22369,22375,22370,6
343,22453,22462,22453,9
344,22601,22604,22601,3
345,22681,22687,22683,6
346,22780,22836,22780,56
347,22857,22899,22857,42
348,22900,22917,22900,17
349,23021,23037,23021,16
350,23038,23051,23038,13
351,23100,23104,23102,4
352,23241,23248,23244,7
353,23338,23343,23340,5
354,23349,23355,23351,6
355,23377,23388,23380,11
356,23413,23418,23415,5
357,23474,23485,23476,11
358,23533,23537,23533,4
359,23639,23657,23639,18
360,23815,23837,23815,22
361,23838,23843,23838,5
362,23865,23874,23867,9
363,23886,23891,23886,5
364,24049,24077,24049,28
365,24078,24084,24078,6
366,24097,24103,24100,6
367,24172,24177,24172,5
368,24304,24307,24304,3
369,24339,24351,24339,12
370,24352,24357,24352,5
371,24362,24367,24364,5
372,24436,24443,24438,7
373,24446,24451,24449,5
374,24501,24511,24501,10
375,24549,24566,24549,17
376,24619,24621,24619,2
377,24685,24692,24685,7
378,24711,24718,24714,7
379,24743,24746,24743,3
380,24782,24785,24782,3
381,24895,24898,24895,3
382,24941,24956,24941,15
383,25006,25012,25006,6
384,25065,25071,25068,6
385,25124,25128,25124,4
386,25193,25224,25193,31
387,25269,25282,25269,13
388,25323,25364,25323,41
389,25427,25431,25427,4
390,25443,25446,25443,3
391,25481,25485,25483,4
392,25544,25547,25544,3
393,25588,25592,25588,4
394,25599,25614,25601,15
395,25649,25654,25650,5
396,25698,25704,25698,6
397,25763,25769,25763,6
398,25817,25823,25817,6
399,25853,25859,25853,6
400,25931,25933,25931,2
401,26056,26064,26056,8
402,26144,26146,26144,2
403,26204,26209,26204,5
404,26234,26240,26236,6
405,26277,26281,26277,4
406,26384,26407,26384,23
407,26408,26410,26408,2
408,26435,26467,26435,32
409,26477,26490,26479,13
410,26542,26552,26545,10
411,26603,26606,26603,3
412,26681,26685,26681,4
413,26714,26739,26714,25
414,26740,26745,26740,5
415,26788,26793,26790,5
416,26831,26835,26831,4
417,26860,26862,26860,2
418,26910,26916,26910,6
419,26947,26951,26947,4
420,27019,27022,27019,3
421,27027,27032,27029,5
422,27111,27113,27111,2
423,27162,27166,27164,4
424,27178,27184,27178,6
425,27246,27252,27248,6
426,27355,27360,27357,5
427,27373,27375,27373,2
428,27422,27426,27422,4
429,27435,27443,27437,8
430,27475,27488,27475,13
431,27489,27513,27489,24
432,27575,27581,27577,6
433,27668,27675,27669,7
434,27718,27721,27718,3
435,27728,27731,27728,3
436,27791,27795,27791,4
437,27842,27847,27844,5
438,27861,27866,27863,5
439,27899,27903,27901,4
440,27936,27939,27936,3
441,28136,28143,28136,7
442,28249,28254,28251,5
443,28322,28330,28322,8
444,28494,28500,28496,6
445,28552,28564,28554,12
446,28572,28594,28574,22
447,28640,28643,28640,3
448,28726,28732,28728,6
449,28850,28857,28850,7
450,28909,28915,28909,6
451,28979,28992,28979,13
452,29008,29011,29008,3
453,29083,29087,29083,4
454,29325,29333,29325,8
455,29376,29389,29376,13
456,29390,29394,29390,4
457,29463,29468,29464,5
458,29514,29537,29514,23
459,29619,29626,29619,7
460,29817,29821,29817,4
461,29926,29929,29926,3
462,29958,29964,29958,6
463,30036,30040,30036,4
464,30050,30052,30050,2
465,30066,30073,30068,7
466,30125,30145,30125,20
467,30223,30226,30223,3
468,30234,30237,30234,3
469,30268,30276,30271,8
470,30354,30364,30354,10
471,30382,30387,30382,5
472,30437,30453,30437,16
473,30454,30459,30454,5
474,30471,30475,30472,4
475,30546,30550,30546,4
476,30560,30564,30560,4
477,30573,30577,30573,4
478,30590,30593,30590,3
479,30650,30654,30650,4
480,30736,30742,30736,6
481,30777,30781,30777,4
482,30807,30812,30809,5
483,30861,30866,30863,5
484,30906,30912,30906,6
485,30920,30925,30920,5
486,30962,30965,30962,3
487,30983,30986,30983,3
488,31049,31053,31049,4
489,31091,31100,31091,9
490,31152,31157,31152,5
491,31216,31222,31216,6
492,31264,31273,31264,9
493,31329,31366,31329,37
494,31367,31374,31367,7
495,31416,31447,31416,31
496,31549,31556,31549,7
497,31625,31628,31625,3
498,31732,31739,31734,7
499,31787,31809,31787,22
500,31894,31897,31894,3
501,31926,31931,31928,5
502,32013,32117,32013,104
503,32118,32134,32118,16
504,32222,32227,32224,5
505,32283,32286,32283,3
506,32354,32356,32354,2
507,32392,32417,32392,25
508,32418,32422,32418,4
509,32458,32461,32458,3
510,32508,32514,32508,6
511,32562,32571,32562,9
512,32613,32619,32613,6
513,32693,32697,32693,4
514,32790,32796,32793,6
515,32833,32837,32833,4
516,32879,32903,32879,24
517,32939,32943,32939,4
518,32964,32970,32964,6
519,33020,33024,33020,4
520,33041,33045,33041,4
521,33090,33094,33090,4
522,33146,33151,33146,5
523,33216,33224,33216,8
524,33276,33297,33276,21
525,33307,33310,33307,3
526,33328,33334,33331,6
527,33427,33441,33427,14
528,33610,33640,33610,30
529,33692,33703,33692,11
530,33779,33797,33779,18
531,33838,33867,33838,29
532,33907,33931,33907,24
533,33932,33935,33932,3
534,33998,34003,34000,5
535,34066,34078,34068,12
536,34132,34139,34135,7
537,34192,34198,34194,6
538,34221,34229,34223,8
539,34266,34270,34267,4
540,34377,34392,34380,15
541,34420,34425,34423,5
542,34469,34480,34469,11
543,34515,34522,34516,7
544,34560,34585,34563,25
545,34611,34616,34614,5
546,34660,34667,34662,7
547,34679,34692,34682,13
548,34776,34794,34776,18
549,34795,34799,34795,4
550,34929,34936,34932,7
551,35066,35078,35068,12
552,35083,35091,35085,8
553,35104,35110,35107,6
554,35143,35166,35146,23
555,35181,35184,35181,3
556,35203,35206,35203,3
557,35211,35218,35213,7
558,35265,35277,35267,12
559,35348,35351,35348,3
560,35364,35378,35364,14
561,35422,35439,35422,17
562,35485,35488,35485,3
563,35502,35513,35502,11
564,35531,35555,35531,24
565,35567,35591,35567,24
566,35592,35601,35592,9
567,35655,35668,35658,13
568,35669,35674,35669,5
569,35810,35821,35810,11
570,35852,35857,35852,5
571,35862,35866,35862,4
572,35926,35929,35926,3
573,35976,35991,35979,15
574,36080,36117,36080,37
575,36165,36195,36168,30
576,36225,36279,36226,54
577,36325,36339,36326,14
578,36353,36363,36353,10
579,36377,36382,36379,5
580,36443,36450,36446,7
581,36479,36485,36481,6
582,36520,36526,36523,6
583,36538,36542,36538,4
584,36593,36607,36593,14
585,36645,36669,36647,24
586,36706,36708,36706,2
587,36776,36780,36776,4
588,36820,36822,36820,2
589,36870,36888,36870,18
590,36889,36896,36889,7
591,37012,37016,37012,4
592,37039,37043,37039,4
593,37059,37062,37059,3
594,37095,37099,37096,4
595,37107,37109,37107,2
596,37140,37161,37143,21
597,37175,37180,37177,5
598,37219,37225,37222,6
599,37257,37263,37257,6
600,37284,37289,37286,5
601,37293,37298,37295,5
602,37309,37314,37311,5
603,37321,37323,37321,2
604,37386,37411,37386,25
605,37436,37441,37438,5
606,37461,37467,37461,6
607,37487,37491,37489,4
608,37499,37506,37501,7
609,37569,37577,37572,8
610,37672,37678,37674,6
611,37698,37702,37698,4
612,37740,37744,37742,4
613,37769,37775,37771,6
614,37814,37821,37816,7
615,37870,37875,37872,5
616,37882,37887,37885,5
617,37939,37944,37939,5
618,37961,37967,37963,6
619,38028,38034,38028,6
620,38038,38044,38040,6
621,38082,38086,38082,4
622,38156,38161,38156,5
623,38191,38198,38193,7
624,38252,38275,38253,23
625,38284,38289,38286,5
626,38306,38309,38306,3
627,38373,38379,38373,6
628,38407,38411,38407,4
629,38461,38467,38463,6
630,38522,38528,38524,6
631,38533,38539,38535,6
632,38587,38589,38587,2
633,38613,38617,38613,4
634,38638,38645,38641,7
635,38712,38716,38712,4
636,38747,38757,38747,10
637,38795,38798,38795,3
638,38842,38847,38844,5
639,38904,38912,38904,8
640,38919,38922,38919,3
641,38971,38975,38971,4
642,39007,39012,39007,5
643,39042,39046,39044,4
644,39069,39073,39071,4
645,39143,39148,39145,5
646,39178,39182,39180,4
647,39215,39220,39215,5
648,39223,39227,39225,4
649,39301,39305,39301,4
650,39324,39327,39324,3
651,39362,39368,39364,6
652,39403,39407,39403,4
653,39446,39453,39448,7
654,39530,39547,39530,17
655,39554,39558,39554,4
656,39561,39566,39563,5
657,39642,39644,39642,2
658,39730,39736,39732,6
659,39829,39834,39829,5
660,39839,39842,39840,3
661,39883,39889,39884,6
662,39928,39934,39928,6
663,39989,39997,39989,8
664,40011,40016,40011,5
665,40024,40027,40024,3
666,40042,40051,40042,9
667,40463,40467,40465,4
668,40490,40495,40492,5
669,40541,40545,40541,4
670,40605,40609,40605,4
671,40672,40674,40672,2
672,40689,40694,40691,5
673,40785,40789,40785,4
674,40838,40843,40838,5
675,40867,40875,40869,8
676,40912,40916,40912,4
677,41023,41049,41023,26
678,41100,41211,41100,111
679,41212,41216,41212,4
680,41277,41280,41277,3
681,41323,41331,41325,8
682,41345,41361,41348,16
683,41395,41397,41395,2
684,41446,41451,41447,5
685,41572,41580,41572,8
686,41614,41619,41617,5
687,41686,41691,41688,5
688,41755,41761,41757,6
689,41865,41873,41865,8
690,41874,41878,41874,4
691,41925,41931,41925,6
692,41936,41939,41936,3
693,41995,41999,41996,4
694,42065,42070,42065,5
695,42075,42078,42075,3
696,42180,42184,42180,4
697,42262,42269,42262,7
698,42312,42315,42312,3
699,42371,42374,42371,3
700,42404,42409,42404,5
701,42462,42470,42462,8
702,42486,42489,42486,3
703,42517,42522,42517,5
704,42584,42589,42585,5
705,42644,42649,42644,5
706,42737,42741,42737,4
707,42861,42865,42861,4
708,42885,42888,42885,3
709,42967,42980,42967,13
710,43104,43109,43106,5
711,43164,43168,43166,4
712,43197,43202,43199,5
713,43246,43254,43248,8
714,43270,43279,43270,9
715,43329,43337,43331,8
716,43423,43442,43425,19
717,43482,43485,43482,3
718,43595,43601,43595,6
719,43626,43722,43626,96
720,43795,43807,43795,12
721,44035,44045,44035,10
722,44103,44116,44103,13
723,44117,44121,44117,4
724,44151,44156,44152,5
725,44205,44210,44205,5
726,44286,44290,44286,4
727,44325,44330,44325,5
728,44356,44369,44356,13
729,44417,44421,44417,4
730,44487,44507,44487,20
731,44621,44626,44621,5
732,44763,44766,44763,3
733,45008,45011,45008,3
734,45129,45134,45129,5
735,45146,45150,45146,4
736,45282,45285,45282,3
737,45358,45368,45358,10
738,45369,45372,45369,3
739,45410,45414,45410,4
740,45493,45499,45494,6
741,45576,45591,45576,15
742,45816,45822,45816,6
743,45840,45843,45840,3
744,45861,45864,45861,3
745,45948,45951,45948,3
746,45978,45982,45978,4
747,45985,45989,45987,4
748,46098,46102,46099,4
749,46112,46116,46112,4
750,46200,46207,46202,7
751,46212,46217,46214,5
752,46246,46250,46246,4
753,46329,46336,46329,7
754,46395,46402,46397,7
755,46457,46499,46457,42
756,46523,46527,46524,4
757,46587,46591,46587,4
758,46598,46601,46598,3
759,46654,46661,46654,7
760,46677,46679,46677,2
761,46712,46718,46714,6
762,46723,46727,46725,4
763,46803,46806,46803,3
764,46906,46911,46906,5
765,47006,47011,47006,5
766,47083,47113,47083,30
767,47139,47141,47139,2
768,47178,47181,47178,3
769,47381,47384,47381,3
770,47404,47448,47404,44
771,47449,47457,47449,8
772,47502,47521,47503,19
773,47603,47613,47603,10
774,47655,47665,47655,10
775,47790,47792,47790,2
776,47926,47931,47926,5
777,47943,47950,47944,7
778,47956,47959,47956,3
779,48082,48085,48082,3
780,48126,48131,48126,5
781,48160,48237,48160,77
782,48238,48241,48238,3
783,48383,48386,48383,3
784,48441,48445,48441,4
785,48629,48634,48629,5
786,48780,48795,48780,15
787,48814,48830,48815,16
788,48963,48968,48963,5
789,49180,49184,49180,4
790,49356,49359,49356,3
791,49408,49413,49409,5
792,49504,49509,49504,5
793,49587,49591,49588,4
794,49760,49769,49760,9
795,49866,49884,49866,18
796,49901,49911,49901,10
