,Start_blink,End_blink,Blink_frame,No_of_frames
0,206,214,206,8
1,305,313,307,8
2,336,338,336,2
3,354,359,354,5
4,457,470,457,13
5,577,584,577,7
6,663,668,663,5
7,798,802,798,4
8,969,974,969,5
9,1078,1103,1078,25
10,1278,1290,1278,12
11,1369,1375,1369,6
12,1775,1781,1775,6
13,1869,1873,1869,4
14,2028,2034,2028,6
15,2096,2110,2096,14
16,2251,2313,2251,62
17,2358,2366,2358,8
18,2497,2504,2497,7
19,2574,2643,2574,69
20,2868,2872,2868,4
21,3117,3121,3117,4
22,3221,3225,3221,4
23,3334,3343,3334,9
24,3426,3487,3426,61
25,4060,4065,4062,5
26,4126,4137,4128,11
27,4280,4285,4280,5
28,4364,4371,4364,7
29,4408,4412,4408,4
30,5052,5068,5052,16
31,5089,5095,5089,6
32,5186,5192,5188,6
33,5200,5204,5200,4
34,5657,5678,5657,21
35,5700,5705,5700,5
36,5807,5809,5807,2
37,5819,5822,5819,3
38,5897,5935,5897,38
39,6034,6040,6034,6
40,6309,6312,6309,3
41,6411,6433,6411,22
42,6583,6586,6583,3
43,7191,7193,7191,2
44,7461,7464,7461,3
45,7547,7552,7549,5
46,7666,7675,7666,9
47,7695,8009,7695,314
48,8010,8014,8010,4
49,8092,8097,8092,5
50,8184,8191,8184,7
51,8214,8257,8214,43
52,8392,8400,8392,8
53,8497,8534,8497,37
54,8822,8832,8822,10
55,8963,8969,8963,6
56,9054,9059,9054,5
57,9215,9225,9215,10
58,9411,9423,9411,12
59,9485,9543,9485,58
60,9795,9802,9795,7
61,9894,9941,9895,47
62,10013,10019,10013,6
63,10071,10076,10071,5
64,10151,10298,10151,147
65,10515,10523,10516,8
66,10705,10715,10705,10
67,10834,10837,10834,3
